time_point,subject,task,time_cat,trait,n,sum,phase
4,dorien,quant,4,1,12,10,1
8,fraukje,attent,8,1,12,7,2
4,fraukje,cause,4,1,12,11,1
8,fraukje,comm,8,1,12,12,2
4,fraukje,gaze,4,1,6,0,1
4,fraukje,inference,4,1,12,11,1
8,fraukje,pop,8,1,12,10,2
8,fraukje,reas,8,1,12,7,2
8,fraukje,search,8,1,12,0,2
8,fraukje,vfood,8,1,12,10,2
8,frederike,attent,8,1,12,6,2
4,frederike,cause,4,1,12,11,1
8,frederike,comm,8,1,12,11,2
4,frederike,gaze,4,1,3,0,1
4,frederike,inference,4,1,12,4,1
8,frederike,pop,8,1,12,9,2
8,frederike,reas,8,1,12,5,2
8,frederike,search,8,1,12,0,2
8,frederike,vfood,8,1,12,12,2
8,frodo,attent,8,1,12,7,2
4,frodo,cause,4,1,12,9,1
8,frodo,comm,8,1,12,11,2
4,frodo,delay,4,1,12,12,1
4,frodo,gaze,4,1,8,0,1
4,frodo,inference,4,1,12,9,1
8,frodo,pop,8,1,12,9,2
4,frodo,quant,4,1,12,11,1
8,frodo,reas,8,1,12,9,2
8,frodo,search,8,1,12,0,2
8,frodo,vfood,8,1,12,12,2
8,hope,attent,8,1,12,8,2
4,hope,cause,4,1,12,11,1
8,hope,comm,8,1,12,11,2
4,hope,delay,4,1,12,6,1
4,hope,gaze,4,1,8,0,1
4,hope,inference,4,1,12,4,1
8,hope,pop,8,1,12,11,2
4,hope,quant,4,1,12,9,1
8,hope,reas,8,1,12,6,2
8,hope,search,8,1,12,0,2
8,hope,vfood,8,1,12,12,2
8,jasongo,attent,8,1,12,6,2
4,jasongo,cause,4,1,12,9,1
8,jasongo,comm,8,1,12,12,2
4,jasongo,delay,4,1,12,4,1
4,jasongo,gaze,4,1,8,2,1
4,jasongo,inference,4,1,12,4,1
8,jasongo,pop,8,1,12,7,2
4,jasongo,quant,4,1,12,10,1
8,jasongo,reas,8,1,12,4,2
8,jasongo,search,8,1,12,0,2
8,jasongo,vfood,8,1,12,12,2
8,jeudi,attent,8,1,12,6,2
8,jeudi,comm,8,1,12,9,2
8,jeudi,pop,8,1,12,8,2
8,jeudi,reas,8,1,12,6,2
8,jeudi,search,8,1,12,2,2
8,jeudi,vfood,8,1,12,10,2
4,joey,cause,4,1,12,9,1
8,joey,comm,8,1,3,1,2
4,joey,delay,4,1,12,11,1
4,joey,gaze,4,1,2,0,1
4,joey,inference,4,1,12,4,1
8,joey,pop,8,1,6,3,2
4,joey,quant,4,1,12,7,1
8,joey,reas,8,1,12,8,2
8,joey,search,8,1,6,3,2
8,joey,vfood,8,1,12,10,2
8,kasai,attent,8,1,12,11,2
4,kasai,cause,4,1,12,6,1
8,kasai,comm,8,1,12,9,2
4,kasai,delay,4,1,12,4,1
4,kasai,gaze,4,1,6,1,1
4,kasai,inference,4,1,12,6,1
4,kasai,quant,4,1,12,10,1
8,kasai,search,8,1,12,0,2
8,kasai,vfood,8,1,12,12,2
8,kianga,attent,8,1,12,7,2
4,kianga,cause,4,1,12,6,1
8,kianga,comm,8,1,12,10,2
4,kianga,delay,4,1,12,0,1
4,kianga,gaze,4,1,4,1,1
4,kianga,inference,4,1,12,6,1
8,kianga,pop,8,1,12,6,2
4,kianga,quant,4,1,12,5,1
8,kianga,reas,8,1,12,7,2
8,kianga,search,8,1,12,0,2
8,kianga,vfood,8,1,12,12,2
8,kibara,attent,8,1,12,9,2
4,kibara,cause,4,1,12,8,1
8,kibara,comm,8,1,12,5,2
4,kibara,delay,4,1,12,2,1
4,kibara,gaze,4,1,4,0,1
4,kibara,inference,4,1,12,10,1
8,kibara,pop,8,1,12,12,2
4,kibara,quant,4,1,12,12,1
8,kibara,reas,8,1,12,4,2
8,kibara,search,8,1,12,0,2
8,kibara,vfood,8,1,12,11,2
8,kio,attent,8,1,12,11,2
4,kio,cause,4,1,12,7,1
8,kio,comm,8,1,12,12,2
4,kio,delay,4,1,12,4,1
4,kio,gaze,4,1,8,0,1
4,kio,inference,4,1,12,6,1
8,kio,pop,8,1,12,6,2
4,kio,quant,4,1,12,6,1
8,kio,reas,8,1,12,2,2
8,kio,search,8,1,12,0,2
8,kio,vfood,8,1,12,12,2
8,kisha,attent,8,1,6,3,2
4,kisha,cause,4,1,12,6,1
8,kisha,comm,8,1,7,2,2
4,kisha,delay,4,1,12,0,1
4,kisha,gaze,4,1,8,1,1
4,kisha,inference,4,1,12,6,1
8,kisha,pop,8,1,12,5,2
4,kisha,quant,4,1,12,6,1
8,kisha,reas,8,1,6,0,2
8,kisha,search,8,1,6,3,2
8,kisha,vfood,8,1,12,11,2
8,kumili,attent,8,1,12,12,2
4,kumili,cause,4,1,12,10,1
8,kumili,comm,8,1,12,12,2
4,kumili,delay,4,1,12,2,1
4,kumili,gaze,4,1,7,0,1
4,kumili,inference,4,1,12,11,1
8,kumili,pop,8,1,12,10,2
4,kumili,quant,4,1,12,8,1
8,kumili,reas,8,1,12,8,2
8,kumili,search,8,1,12,0,2
8,kumili,vfood,8,1,12,12,2
8,kuno,attent,8,1,12,12,2
4,kuno,cause,4,1,12,12,1
8,kuno,comm,8,1,12,8,2
4,kuno,delay,4,1,12,12,1
4,kuno,gaze,4,1,8,0,1
4,kuno,inference,4,1,12,12,1
8,kuno,pop,8,1,12,12,2
4,kuno,quant,4,1,12,10,1
8,kuno,reas,8,1,12,7,2
8,kuno,search,8,1,12,0,2
8,kuno,vfood,8,1,12,10,2
8,lexi,attent,8,1,12,8,2
4,lexi,cause,4,1,12,12,1
8,lexi,comm,8,1,6,6,2
4,lexi,delay,4,1,12,2,1
4,lexi,gaze,4,1,8,0,1
4,lexi,inference,4,1,12,3,1
4,lexi,quant,4,1,12,10,1
4,luiza,cause,4,1,12,12,1
8,luiza,comm,8,1,2,2,2
4,luiza,delay,4,1,12,0,1
4,luiza,gaze,4,1,8,1,1
4,luiza,inference,4,1,12,9,1
8,luiza,pop,8,1,12,12,2
4,luiza,quant,4,1,12,6,1
8,luiza,reas,8,1,5,1,2
8,maja,attent,8,1,12,12,2
4,maja,cause,4,1,12,8,1
8,maja,comm,8,1,12,8,2
4,maja,gaze,4,1,6,5,1
4,maja,inference,4,1,12,4,1
8,maja,pop,8,1,12,7,2
4,maja,quant,4,1,9,5,1
8,maja,reas,8,1,7,4,2
8,maja,search,8,1,12,1,2
8,maja,vfood,8,1,12,12,2
8,makeni,attent,8,1,7,3,2
4,makeni,cause,4,1,3,1,1
8,makeni,comm,8,1,12,8,2
4,makeni,delay,4,1,12,2,1
4,makeni,gaze,4,1,6,0,1
4,makeni,inference,4,1,3,1,1
8,makeni,pop,8,1,12,6,2
4,makeni,quant,4,1,12,5,1
8,makeni,reas,8,1,12,5,2
8,makeni,search,8,1,12,0,2
8,makeni,vfood,8,1,12,9,2
8,natascha,attent,8,1,6,3,2
4,natascha,cause,4,1,12,3,1
8,natascha,comm,8,1,12,9,2
4,natascha,delay,4,1,12,11,1
4,natascha,gaze,4,1,8,0,1
4,natascha,inference,4,1,12,6,1
8,natascha,pop,8,1,12,9,2
4,natascha,quant,4,1,12,8,1
8,natascha,reas,8,1,6,0,2
8,natascha,search,8,1,12,4,2
8,natascha,vfood,8,1,12,11,2
8,ohini,attent,8,1,12,10,2
4,ohini,cause,4,1,12,6,1
8,ohini,comm,8,1,12,12,2
4,ohini,delay,4,1,12,1,1
4,ohini,gaze,4,1,8,0,1
4,ohini,inference,4,1,12,6,1
8,ohini,pop,8,1,12,6,2
4,ohini,quant,4,1,12,12,1
8,ohini,reas,8,1,12,7,2
8,ohini,search,8,1,12,0,2
8,ohini,vfood,8,1,12,12,2
8,padana,attent,8,1,12,10,2
4,padana,cause,4,1,12,12,1
8,padana,comm,8,1,12,11,2
4,padana,delay,4,1,12,1,1
4,padana,gaze,4,1,8,1,1
4,padana,inference,4,1,12,12,1
8,padana,pop,8,1,12,12,2
4,padana,quant,4,1,12,12,1
8,padana,reas,8,1,12,7,2
8,padana,search,8,1,12,0,2
8,padana,vfood,8,1,12,12,2
8,pini,attent,8,1,12,3,2
4,pini,cause,4,1,12,12,1
8,pini,comm,8,1,12,7,2
4,pini,delay,4,1,12,10,1
4,pini,gaze,4,1,8,0,1
4,pini,inference,4,1,12,12,1
8,pini,pop,8,1,12,11,2
4,pini,quant,4,1,12,11,1
8,pini,reas,8,1,12,8,2
8,pini,search,8,1,12,0,2
8,pini,vfood,8,1,12,12,2
8,raja,attent,8,1,6,1,2
8,raja,comm,8,1,12,9,2
4,raja,delay,4,1,4,2,1
4,raja,gaze,4,1,4,0,1
8,raja,pop,8,1,7,7,2
4,raja,quant,4,1,12,7,1
8,raja,reas,8,1,5,3,2
8,raja,search,8,1,9,0,2
8,raja,vfood,8,1,12,12,2
8,riet,attent,8,1,12,9,2
4,riet,cause,4,1,12,11,1
8,riet,comm,8,1,12,9,2
4,riet,delay,4,1,12,4,1
4,riet,gaze,4,1,8,8,1
4,riet,inference,4,1,12,5,1
8,riet,pop,8,1,7,6,2
4,riet,quant,4,1,12,12,1
8,riet,search,8,1,12,0,2
8,riet,vfood,8,1,12,9,2
4,robert,cause,4,1,12,7,1
4,robert,delay,4,1,12,12,1
4,robert,gaze,4,1,8,0,1
4,robert,inference,4,1,12,8,1
4,robert,quant,4,1,12,8,1
8,sandra,attent,8,1,6,5,2
4,sandra,cause,4,1,1,1,1
8,sandra,comm,8,1,12,7,2
4,sandra,delay,4,1,12,12,1
4,sandra,gaze,4,1,6,3,1
4,sandra,inference,4,1,2,2,1
8,sandra,pop,8,1,12,11,2
4,sandra,quant,4,1,12,11,1
8,sandra,reas,8,1,12,5,2
8,sandra,search,8,1,12,0,2
8,sandra,vfood,8,1,12,12,2
8,sari,attent,8,1,6,6,2
8,sari,comm,8,1,6,5,2
8,sari,pop,8,1,12,10,2
8,sari,reas,8,1,6,2,2
8,sari,search,8,1,12,2,2
8,sari,vfood,8,1,12,12,2
4,shanga,cause,4,1,12,10,1
8,shanga,comm,8,1,12,10,2
4,shanga,delay,4,1,12,10,1
4,shanga,gaze,4,1,8,1,1
4,shanga,inference,4,1,12,6,1
8,shanga,pop,8,1,12,8,2
4,shanga,quant,4,1,12,12,1
8,shanga,reas,8,1,12,6,2
8,shanga,search,8,1,5,0,2
8,shanga,vfood,8,1,12,11,2
8,sumai,attent,8,1,12,10,2
8,sumai,comm,8,1,12,11,2
8,sumai,search,8,1,12,6,2
8,sumai,vfood,8,1,12,9,2
8,swela,attent,8,1,12,7,2
4,swela,cause,4,1,12,7,1
8,swela,comm,8,1,12,12,2
4,swela,delay,4,1,12,1,1
4,swela,gaze,4,1,8,3,1
4,swela,inference,4,1,12,4,1
8,swela,pop,8,1,12,7,2
4,swela,quant,4,1,12,11,1
8,swela,reas,8,1,3,2,2
8,swela,search,8,1,12,0,2
8,swela,vfood,8,1,12,12,2
8,tai,attent,8,1,12,8,2
4,tai,cause,4,1,12,7,1
8,tai,comm,8,1,12,11,2
4,tai,delay,4,1,12,12,1
4,tai,gaze,4,1,6,1,1
4,tai,inference,4,1,12,7,1
8,tai,pop,8,1,12,12,2
4,tai,quant,4,1,12,10,1
8,tai,reas,8,1,12,8,2
8,tai,search,8,1,12,0,2
8,tai,vfood,8,1,12,12,2
8,tayo,attent,8,1,4,4,2
8,tayo,comm,8,1,12,10,2
8,tayo,search,8,1,12,3,2
8,tayo,vfood,8,1,12,11,2
8,yaro,attent,8,1,12,11,2
4,yaro,cause,4,1,12,8,1
8,yaro,comm,8,1,12,6,2
4,yaro,delay,4,1,12,3,1
4,yaro,gaze,4,1,8,2,1
4,yaro,inference,4,1,12,10,1
4,yaro,quant,4,1,12,11,1
8,yaro,search,8,1,12,0,2
8,yaro,vfood,8,1,12,12,2
8,yasa,attent,8,1,12,10,2
4,yasa,cause,4,1,12,5,1
8,yasa,comm,8,1,6,4,2
4,yasa,delay,4,1,12,1,1
4,yasa,gaze,4,1,6,1,1
4,yasa,inference,4,1,12,11,1
4,yasa,quant,4,1,12,10,1
8,yasa,search,8,1,12,0,2
8,yasa,vfood,8,1,6,5,2
8,youma,attent,8,1,12,6,2
4,youma,cause,4,1,12,6,1
8,youma,comm,8,1,10,4,2
4,youma,delay,4,1,12,8,1
4,youma,gaze,4,1,8,0,1
4,youma,inference,4,1,12,6,1
8,youma,pop,8,1,12,5,2
4,youma,quant,4,1,12,6,1
8,youma,reas,8,1,12,4,2
8,youma,search,8,1,12,1,2
8,youma,vfood,8,1,2,1,2
8,zira,attent,8,1,12,11,2
4,zira,cause,4,1,12,9,1
8,zira,comm,8,1,12,12,2
4,zira,delay,4,1,12,10,1
4,zira,gaze,4,1,8,2,1
4,zira,inference,4,1,12,11,1
8,zira,pop,8,1,12,10,2
4,zira,quant,4,1,12,8,1
8,zira,reas,8,1,12,4,2
8,zira,search,8,1,12,0,2
8,zira,vfood,8,1,12,12,2
9,abeeku,attent,9,1,1,1,2
5,abeeku,cause,5,1,12,8,1
9,abeeku,comm,9,1,8,7,2
5,abeeku,delay,5,1,9,8,1
5,abeeku,gaze,5,1,4,0,1
5,abeeku,inference,5,1,11,3,1
9,abeeku,pop,9,1,5,3,2
5,abeeku,quant,5,1,12,10,1
9,abeeku,reas,9,1,12,4,2
9,abeeku,search,9,1,12,0,2
9,abeeku,vfood,9,1,6,5,2
5,alex,cause,5,1,12,12,1
9,alex,comm,9,1,10,10,2
5,alex,delay,5,1,12,6,1
5,alex,gaze,5,1,8,0,1
5,alex,inference,5,1,12,12,1
9,alex,pop,9,1,8,8,2
5,alex,quant,5,1,12,11,1
9,alex,reas,9,1,12,4,2
9,alex,search,9,1,10,0,2
9,alex,vfood,9,1,5,5,2
9,amira,comm,9,1,6,6,2
9,amira,pop,9,1,8,7,2
9,amira,reas,9,1,7,1,2
9,amira,vfood,9,1,6,4,2
9,azibo,attent,9,1,12,10,2
5,azibo,cause,5,1,12,9,1
9,azibo,comm,9,1,12,5,2
5,azibo,delay,5,1,12,1,1
5,azibo,gaze,5,1,8,0,1
5,azibo,inference,5,1,12,0,1
9,azibo,pop,9,1,12,6,2
5,azibo,quant,5,1,12,8,1
9,azibo,reas,9,1,12,2,2
9,azibo,search,9,1,12,0,2
9,azibo,vfood,9,1,12,11,2
5,bambari,cause,5,1,12,7,1
5,bambari,gaze,5,1,6,2,1
5,bambari,inference,5,1,12,6,1
9,bimbo,attent,9,1,12,7,2
5,bimbo,cause,5,1,12,11,1
9,bimbo,comm,9,1,12,9,2
5,bimbo,delay,5,1,12,10,1
5,bimbo,gaze,5,1,8,0,1
5,bimbo,inference,5,1,12,9,1
9,bimbo,pop,9,1,12,11,2
5,bimbo,quant,5,1,12,5,1
9,bimbo,reas,9,1,12,6,2
9,bimbo,search,9,1,7,1,2
9,bimbo,vfood,9,1,12,11,2
9,corrie,attent,9,1,12,9,2
5,corrie,cause,5,1,12,7,1
9,corrie,comm,9,1,12,7,2
5,corrie,delay,5,1,12,1,1
5,corrie,gaze,5,1,8,2,1
5,corrie,inference,5,1,12,6,1
9,corrie,pop,9,1,12,9,2
5,corrie,quant,5,1,12,7,1
9,corrie,reas,9,1,12,6,2
9,corrie,search,9,1,12,1,2
9,corrie,vfood,9,1,12,12,2
5,daza,cause,5,1,12,12,1
5,daza,delay,5,1,12,1,1
5,daza,gaze,5,1,8,0,1
5,daza,inference,5,1,12,10,1
5,daza,quant,5,1,12,9,1
9,diara,attent,9,1,12,8,2
5,diara,cause,5,1,12,11,1
9,diara,comm,9,1,12,11,2
5,diara,delay,5,1,12,8,1
5,diara,gaze,5,1,8,0,1
5,diara,inference,5,1,12,7,1
9,diara,pop,9,1,12,11,2
5,diara,quant,5,1,12,7,1
9,diara,reas,9,1,12,3,2
9,diara,search,9,1,12,0,2
9,diara,vfood,9,1,12,12,2
9,dokana,attent,9,1,12,6,2
5,dokana,cause,5,1,12,12,1
9,dokana,comm,9,1,12,10,2
5,dokana,delay,5,1,12,12,1
5,dokana,gaze,5,1,8,0,1
5,dokana,inference,5,1,12,11,1
9,dokana,pop,9,1,12,11,2
5,dokana,quant,5,1,12,11,1
9,dokana,reas,9,1,12,4,2
9,dokana,search,9,1,12,0,2
9,dokana,vfood,9,1,12,11,2
5,dorien,cause,5,1,12,11,1
5,dorien,delay,5,1,12,8,1
5,dorien,gaze,5,1,8,0,1
5,dorien,inference,5,1,12,4,1
5,dorien,quant,5,1,12,10,1
9,fraukje,attent,9,1,12,7,2
5,fraukje,cause,5,1,12,12,1
9,fraukje,comm,9,1,12,12,2
5,fraukje,delay,5,1,12,5,1
5,fraukje,gaze,5,1,8,1,1
5,fraukje,inference,5,1,12,12,1
9,fraukje,pop,9,1,12,11,2
5,fraukje,quant,5,1,12,5,1
9,fraukje,reas,9,1,12,6,2
9,fraukje,search,9,1,12,0,2
9,fraukje,vfood,9,1,12,12,2
5,frederike,cause,5,1,12,9,1
5,frederike,delay,5,1,12,2,1
5,frederike,gaze,5,1,8,0,1
5,frederike,inference,5,1,12,8,1
9,frederike,pop,9,1,12,10,2
5,frederike,quant,5,1,12,7,1
9,frederike,reas,9,1,12,5,2
9,frodo,attent,9,1,12,9,2
5,frodo,cause,5,1,12,11,1
9,frodo,comm,9,1,12,12,2
5,frodo,delay,5,1,12,12,1
5,frodo,gaze,5,1,8,0,1
5,frodo,inference,5,1,12,11,1
9,frodo,pop,9,1,12,11,2
5,frodo,quant,5,1,12,11,1
9,frodo,reas,9,1,12,9,2
9,frodo,search,9,1,12,1,2
9,frodo,vfood,9,1,12,12,2
9,hodari,pop,9,1,4,1,2
9,hodari,reas,9,1,4,2,2
9,hope,attent,9,1,12,7,2
5,hope,cause,5,1,12,12,1
9,hope,comm,9,1,12,11,2
5,hope,delay,5,1,12,6,1
5,hope,gaze,5,1,8,0,1
5,hope,inference,5,1,12,6,1
9,hope,pop,9,1,12,11,2
5,hope,quant,5,1,12,11,1
9,hope,reas,9,1,12,1,2
9,hope,search,9,1,12,0,2
9,hope,vfood,9,1,12,10,2
9,jasongo,attent,9,1,5,2,2
5,jasongo,cause,5,1,12,12,1
9,jasongo,comm,9,1,12,11,2
5,jasongo,delay,5,1,12,1,1
5,jasongo,gaze,5,1,6,1,1
5,jasongo,inference,5,1,12,3,1
9,jasongo,pop,9,1,12,7,2
5,jasongo,quant,5,1,12,8,1
9,jasongo,reas,9,1,12,6,2
9,jasongo,search,9,1,12,1,2
9,jasongo,vfood,9,1,12,12,2
5,jeudi,cause,5,1,12,8,1
5,jeudi,delay,5,1,12,2,1
5,jeudi,gaze,5,1,8,0,1
5,jeudi,inference,5,1,12,6,1
9,jeudi,pop,9,1,12,10,2
5,jeudi,quant,5,1,12,6,1
9,jeudi,reas,9,1,12,6,2
5,joey,cause,5,1,12,8,1
9,joey,comm,9,1,6,5,2
5,joey,delay,5,1,12,8,1
5,joey,gaze,5,1,8,0,1
5,joey,inference,5,1,12,4,1
9,joey,pop,9,1,6,5,2
5,joey,quant,5,1,12,7,1
9,joey,reas,9,1,12,4,2
9,joey,search,9,1,7,6,2
9,joey,vfood,9,1,12,11,2
9,kasai,attent,9,1,12,12,2
5,kasai,cause,5,1,12,11,1
9,kasai,comm,9,1,12,10,2
5,kasai,delay,5,1,12,4,1
5,kasai,gaze,5,1,6,0,1
5,kasai,inference,5,1,12,3,1
9,kasai,pop,9,1,12,8,2
5,kasai,quant,5,1,12,8,1
9,kasai,reas,9,1,12,5,2
9,kasai,search,9,1,12,1,2
9,kasai,vfood,9,1,12,12,2
9,kianga,attent,9,1,12,7,2
5,kianga,cause,5,1,12,6,1
9,kianga,comm,9,1,12,10,2
5,kianga,delay,5,1,12,0,1
5,kianga,gaze,5,1,6,0,1
5,kianga,inference,5,1,12,6,1
9,kianga,pop,9,1,12,6,2
5,kianga,quant,5,1,12,6,1
9,kianga,reas,9,1,12,4,2
9,kianga,search,9,1,12,4,2
9,kianga,vfood,9,1,12,11,2
9,kibara,attent,9,1,12,8,2
5,kibara,cause,5,1,12,12,1
9,kibara,comm,9,1,12,4,2
5,kibara,delay,5,1,12,1,1
5,kibara,gaze,5,1,7,1,1
5,kibara,inference,5,1,12,9,1
9,kibara,pop,9,1,12,12,2
5,kibara,quant,5,1,12,11,1
9,kibara,reas,9,1,12,3,2
9,kibara,search,9,1,12,0,2
9,kibara,vfood,9,1,12,12,2
9,kio,attent,9,1,12,12,2
5,kio,cause,5,1,12,9,1
9,kio,comm,9,1,12,11,2
5,kio,delay,5,1,12,0,1
5,kio,gaze,5,1,8,0,1
5,kio,inference,5,1,12,5,1
9,kio,pop,9,1,12,1,2
5,kio,quant,5,1,12,6,1
9,kio,reas,9,1,12,3,2
9,kio,search,9,1,12,0,2
9,kio,vfood,9,1,12,12,2
9,kisha,attent,9,1,12,9,2
5,kisha,cause,5,1,12,5,1
9,kisha,comm,9,1,12,3,2
5,kisha,delay,5,1,12,3,1
5,kisha,gaze,5,1,8,1,1
5,kisha,inference,5,1,12,2,1
9,kisha,pop,9,1,12,6,2
5,kisha,quant,5,1,12,7,1
9,kisha,reas,9,1,12,7,2
9,kisha,search,9,1,6,2,2
9,kisha,vfood,9,1,12,11,2
9,kumili,attent,9,1,12,11,2
5,kumili,cause,5,1,12,12,1
9,kumili,comm,9,1,12,12,2
5,kumili,delay,5,1,12,0,1
5,kumili,gaze,5,1,7,0,1
5,kumili,inference,5,1,12,12,1
9,kumili,pop,9,1,12,6,2
5,kumili,quant,5,1,12,8,1
9,kumili,reas,9,1,12,6,2
9,kumili,search,9,1,12,0,2
9,kumili,vfood,9,1,12,12,2
9,kuno,attent,9,1,12,12,2
5,kuno,cause,5,1,12,12,1
9,kuno,comm,9,1,12,11,2
5,kuno,delay,5,1,12,10,1
5,kuno,gaze,5,1,8,1,1
5,kuno,inference,5,1,12,12,1
9,kuno,pop,9,1,12,11,2
5,kuno,quant,5,1,12,7,1
9,kuno,reas,9,1,12,5,2
9,kuno,search,9,1,12,0,2
9,kuno,vfood,9,1,12,12,2
5,lexi,cause,5,1,12,10,1
9,lexi,comm,9,1,12,11,2
5,lexi,delay,5,1,12,0,1
5,lexi,gaze,5,1,8,0,1
5,lexi,inference,5,1,12,4,1
9,lexi,pop,9,1,12,10,2
5,lexi,quant,5,1,12,10,1
9,lexi,reas,9,1,12,6,2
9,lexi,search,9,1,4,1,2
9,lexi,vfood,9,1,12,12,2
9,luiza,attent,9,1,12,11,2
5,luiza,cause,5,1,12,12,1
9,luiza,comm,9,1,12,12,2
5,luiza,delay,5,1,12,2,1
5,luiza,gaze,5,1,8,0,1
5,luiza,inference,5,1,12,11,1
9,luiza,pop,9,1,12,12,2
5,luiza,quant,5,1,12,10,1
9,luiza,reas,9,1,6,1,2
9,luiza,search,9,1,12,0,2
9,luiza,vfood,9,1,12,9,2
9,maja,attent,9,1,12,11,2
5,maja,cause,5,1,2,0,1
9,maja,comm,9,1,12,7,2
5,maja,delay,5,1,12,2,1
5,maja,gaze,5,1,6,5,1
5,maja,inference,5,1,3,1,1
9,maja,pop,9,1,12,9,2
5,maja,quant,5,1,12,5,1
9,maja,reas,9,1,12,7,2
9,maja,search,9,1,9,1,2
9,maja,vfood,9,1,12,11,2
9,makeni,attent,9,1,12,10,2
5,makeni,cause,5,1,4,3,1
9,makeni,comm,9,1,12,10,2
5,makeni,delay,5,1,12,0,1
5,makeni,gaze,5,1,6,1,1
5,makeni,inference,5,1,4,1,1
9,makeni,pop,9,1,12,6,2
5,makeni,quant,5,1,12,6,1
9,makeni,reas,9,1,12,6,2
9,makeni,search,9,1,12,1,2
9,makeni,vfood,9,1,12,11,2
9,natascha,attent,9,1,12,6,2
5,natascha,cause,5,1,12,3,1
9,natascha,comm,9,1,12,10,2
5,natascha,gaze,5,1,6,0,1
5,natascha,inference,5,1,12,7,1
9,natascha,pop,9,1,12,11,2
9,natascha,reas,9,1,12,4,2
9,natascha,search,9,1,2,1,2
9,natascha,vfood,9,1,12,11,2
9,ohini,attent,9,1,12,11,2
5,ohini,cause,5,1,12,8,1
9,ohini,comm,9,1,12,12,2
5,ohini,delay,5,1,12,0,1
5,ohini,gaze,5,1,8,0,1
5,ohini,inference,5,1,12,2,1
9,ohini,pop,9,1,12,6,2
5,ohini,quant,5,1,12,9,1
9,ohini,reas,9,1,12,6,2
9,ohini,search,9,1,12,0,2
9,ohini,vfood,9,1,12,12,2
9,padana,attent,9,1,12,8,2
5,padana,cause,5,1,12,12,1
9,padana,comm,9,1,12,9,2
5,padana,delay,5,1,12,4,1
5,padana,gaze,5,1,8,1,1
5,padana,inference,5,1,12,12,1
9,padana,pop,9,1,12,11,2
5,padana,quant,5,1,12,10,1
9,padana,reas,9,1,5,2,2
9,padana,search,9,1,6,1,2
9,padana,vfood,9,1,12,12,2
9,pini,attent,9,1,12,5,2
5,pini,cause,5,1,12,12,1
9,pini,comm,9,1,12,10,2
5,pini,delay,5,1,12,10,1
5,pini,gaze,5,1,8,0,1
5,pini,inference,5,1,12,6,1
9,pini,pop,9,1,12,12,2
5,pini,quant,5,1,12,12,1
9,pini,reas,9,1,4,4,2
9,pini,search,9,1,6,0,2
9,pini,vfood,9,1,12,12,2
9,raja,attent,9,1,12,8,2
5,raja,cause,5,1,4,4,1
9,raja,comm,9,1,8,5,2
5,raja,delay,5,1,12,1,1
5,raja,gaze,5,1,6,0,1
5,raja,inference,5,1,4,1,1
9,raja,pop,9,1,6,4,2
5,raja,quant,5,1,12,8,1
9,raja,reas,9,1,4,2,2
9,raja,search,9,1,12,0,2
9,raja,vfood,9,1,12,9,2
9,riet,attent,9,1,12,8,2
5,riet,cause,5,1,12,8,1
9,riet,comm,9,1,12,11,2
5,riet,delay,5,1,12,1,1
5,riet,gaze,5,1,8,8,1
5,riet,inference,5,1,12,7,1
9,riet,pop,9,1,8,8,2
5,riet,quant,5,1,12,11,1
9,riet,reas,9,1,12,6,2
9,riet,search,9,1,12,0,2
9,riet,vfood,9,1,12,11,2
5,robert,cause,5,1,12,4,1
5,robert,delay,5,1,12,12,1
5,robert,gaze,5,1,8,0,1
5,robert,inference,5,1,12,9,1
5,robert,quant,5,1,12,9,1
9,sandra,attent,9,1,12,7,2
5,sandra,cause,5,1,12,12,1
9,sandra,comm,9,1,10,8,2
5,sandra,delay,5,1,12,12,1
5,sandra,gaze,5,1,8,4,1
5,sandra,inference,5,1,12,12,1
9,sandra,pop,9,1,12,11,2
5,sandra,quant,5,1,12,8,1
9,sandra,reas,9,1,12,7,2
9,sandra,search,9,1,12,1,2
9,sandra,vfood,9,1,12,11,2
9,sari,attent,9,1,12,11,2
9,sari,comm,9,1,12,10,2
9,sari,pop,9,1,12,8,2
9,sari,reas,9,1,12,7,2
9,sari,search,9,1,12,0,2
9,sari,vfood,9,1,12,11,2
9,shanga,attent,9,1,12,6,2
5,shanga,cause,5,1,12,12,1
5,shanga,delay,5,1,12,12,1
5,shanga,gaze,5,1,8,0,1
5,shanga,inference,5,1,12,4,1
5,shanga,quant,5,1,12,12,1
9,shanga,search,9,1,6,1,2
9,sumai,attent,9,1,12,11,2
9,sumai,comm,9,1,12,11,2
9,sumai,pop,9,1,12,7,2
9,sumai,reas,9,1,12,4,2
9,sumai,search,9,1,12,6,2
9,sumai,vfood,9,1,12,9,2
9,swela,attent,9,1,12,7,2
5,swela,cause,5,1,12,5,1
9,swela,comm,9,1,12,10,2
5,swela,delay,5,1,12,2,1
5,swela,gaze,5,1,8,2,1
5,swela,inference,5,1,12,6,1
9,swela,pop,9,1,12,8,2
5,swela,quant,5,1,12,10,1
9,swela,reas,9,1,12,5,2
9,swela,search,9,1,12,0,2
9,swela,vfood,9,1,12,11,2
9,tai,attent,9,1,1,1,2
5,tai,cause,5,1,12,4,1
9,tai,comm,9,1,12,8,2
5,tai,delay,5,1,12,12,1
5,tai,gaze,5,1,8,0,1
