"","date","time_point","session","group","subject","trial","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","error.ny"
"5082",20230506,7,3,"a_chimp","fraukje",11,847,3,1,1,1,"yes","0",3,1694,0
"5085",20230506,7,3,"a_chimp","fraukje",12,848,2,2,1,1,"yes","0",3,1695,0
"5087",20230506,7,3,"a_chimp","fraukje",12,848,3,1,1,2,"yes","0",2,1696,0
"5088",20230506,7,3,"a_chimp","fraukje",12,848,3,1,1,1,"yes","0",3,1696,0
"5090",20230506,7,3,"a_chimp","riet",1,849,2,1,1,1,"yes","0",2,1697,0
"5092",20230506,7,3,"a_chimp","riet",1,849,3,3,1,2,"yes","0",1,1698,0
"5093",20230506,7,3,"a_chimp","riet",1,849,3,3,1,1,"yes","0",2,1698,0
"5096",20230506,7,3,"a_chimp","riet",2,850,2,3,1,1,"yes","0",2,1699,0
"5099",20230506,7,3,"a_chimp","riet",2,850,3,1,1,1,"yes","0",2,1700,0
"5100",20230506,7,3,"a_chimp","riet",2,850,3,1,1,2,"yes","0",3,1700,0
"5102",20230506,7,3,"a_chimp","riet",3,851,2,1,1,1,"yes","0",2,1701,0
"5104",20230506,7,3,"a_chimp","riet",3,851,3,3,1,2,"yes","0",1,1702,0
"5105",20230506,7,3,"a_chimp","riet",3,851,3,3,1,1,"yes","0",2,1702,0
"5109",20230506,7,3,"a_chimp","riet",4,852,2,2,1,1,"yes","0",3,1703,0
"5111",20230506,7,3,"a_chimp","riet",4,852,3,1,1,2,"yes","0",2,1704,0
"5112",20230506,7,3,"a_chimp","riet",4,852,3,1,1,1,"yes","0",3,1704,0
"5115",20230506,7,3,"a_chimp","riet",5,853,2,2,1,1,"yes","0",3,1705,0
"5117",20230506,7,3,"a_chimp","riet",5,853,3,1,1,2,"yes","0",2,1706,0
"5118",20230506,7,3,"a_chimp","riet",5,853,3,1,1,1,"yes","0",3,1706,0
"5121",20230506,7,3,"a_chimp","riet",6,854,2,2,1,1,"yes","0",3,1707,0
"5123",20230506,7,3,"a_chimp","riet",6,854,3,1,1,2,"yes","0",2,1708,0
"5124",20230506,7,3,"a_chimp","riet",6,854,3,1,1,1,"yes","0",3,1708,0
"5127",20230506,7,3,"a_chimp","riet",7,855,2,2,1,1,"yes","0",3,1709,0
"5129",20230506,7,3,"a_chimp","riet",7,855,3,1,1,2,"yes","0",2,1710,0
"5130",20230506,7,3,"a_chimp","riet",7,855,3,1,1,1,"yes","0",3,1710,0
"5133",20230506,7,3,"a_chimp","riet",8,856,2,1,1,1,"yes","0",3,1711,0
"5134",20230506,7,3,"a_chimp","riet",8,856,3,1,0,2,"yes","0",1,1712,1
"5136",20230506,7,3,"a_chimp","riet",8,856,3,1,0,1,"yes","0",3,1712,0
"5137",20230506,7,3,"a_chimp","riet",9,857,2,2,1,1,"yes","0",1,1713,0
"5140",20230506,7,3,"a_chimp","riet",9,857,3,3,1,1,"yes","0",1,1714,0
"5141",20230506,7,3,"a_chimp","riet",9,857,3,3,1,2,"yes","0",2,1714,0
"5143",20230506,7,3,"a_chimp","swela",1,858,2,2,1,1,"yes","0",1,1715,0
"5146",20230506,7,3,"a_chimp","swela",1,858,3,3,1,1,"yes","0",1,1716,0
"5147",20230506,7,3,"a_chimp","swela",1,858,3,3,1,2,"yes","0",2,1716,0
"5150",20230506,7,3,"a_chimp","swela",2,859,2,3,1,1,"yes","0",2,1717,0
"5153",20230506,7,3,"a_chimp","swela",2,859,3,1,1,1,"yes","0",2,1718,0
"5154",20230506,7,3,"a_chimp","swela",2,859,3,1,1,2,"yes","0",3,1718,0
"5156",20230506,7,3,"a_chimp","swela",3,860,2,3,1,1,"yes","0",2,1719,0
"5159",20230506,7,3,"a_chimp","swela",3,860,3,1,1,1,"yes","0",2,1720,0
"5160",20230506,7,3,"a_chimp","swela",3,860,3,1,1,2,"yes","0",3,1720,0
"5162",20230506,7,3,"a_chimp","swela",4,861,2,1,1,1,"yes","0",2,1721,0
"5164",20230506,7,3,"a_chimp","swela",4,861,3,3,1,2,"yes","0",1,1722,0
"5165",20230506,7,3,"a_chimp","swela",4,861,3,3,1,1,"yes","0",2,1722,0
"5168",20230506,7,3,"a_chimp","swela",5,862,2,3,1,1,"yes","0",2,1723,0
"5171",20230506,7,3,"a_chimp","swela",5,862,3,1,1,1,"yes","0",2,1724,0
"5172",20230506,7,3,"a_chimp","swela",5,862,3,1,1,2,"yes","0",3,1724,0
"5174",20230506,7,3,"a_chimp","swela",6,863,2,3,1,1,"yes","0",2,1725,0
"5177",20230506,7,3,"a_chimp","swela",6,863,3,1,1,1,"yes","0",2,1726,0
"5178",20230506,7,3,"a_chimp","swela",6,863,3,1,1,2,"yes","0",3,1726,0
"5181",20230506,7,3,"a_chimp","swela",7,864,2,2,1,1,"yes","0",3,1727,0
"5183",20230506,7,3,"a_chimp","swela",7,864,3,1,1,2,"yes","0",2,1728,0
"5184",20230506,7,3,"a_chimp","swela",7,864,3,1,1,1,"yes","0",3,1728,0
"5186",20230506,7,3,"a_chimp","swela",8,865,2,3,1,1,"yes","0",2,1729,0
"5189",20230506,7,3,"a_chimp","swela",8,865,3,1,1,1,"yes","0",2,1730,0
"5190",20230506,7,3,"a_chimp","swela",8,865,3,1,1,2,"yes","0",3,1730,0
"5192",20230506,7,3,"a_chimp","swela",9,866,2,3,1,1,"yes","0",2,1731,0
"5195",20230506,7,3,"a_chimp","swela",9,866,3,1,1,1,"yes","0",2,1732,0
"5196",20230506,7,3,"a_chimp","swela",9,866,3,1,1,2,"yes","0",3,1732,0
"5198",20230506,7,3,"a_chimp","swela",10,867,2,3,1,1,"yes","0",2,1733,0
"5201",20230506,7,3,"a_chimp","swela",10,867,3,1,1,1,"yes","0",2,1734,0
"5202",20230506,7,3,"a_chimp","swela",10,867,3,1,1,2,"yes","0",3,1734,0
"5204",20230506,7,3,"a_chimp","swela",11,868,2,3,1,1,"yes","0",2,1735,0
"5207",20230506,7,3,"a_chimp","swela",11,868,3,1,1,1,"yes","0",2,1736,0
"5208",20230506,7,3,"a_chimp","swela",11,868,3,1,1,2,"yes","0",3,1736,0
"5210",20230506,7,3,"a_chimp","swela",12,869,2,3,1,1,"yes","0",2,1737,0
"5213",20230506,7,3,"a_chimp","swela",12,869,3,1,1,1,"yes","0",2,1738,0
"5214",20230506,7,3,"a_chimp","swela",12,869,3,1,1,2,"yes","0",3,1738,0
"5215",20230506,7,3,"a_chimp","youma",1,870,2,1,0,1,"yes","0",1,1739,1
"5218",20230506,7,3,"a_chimp","youma",1,870,3,1,0,2,"no","1",1,1740,1
"5222",20230506,7,3,"a_chimp","youma",2,871,2,3,1,1,"yes","0",2,1741,0
"5225",20230506,7,3,"a_chimp","youma",2,871,3,3,0,1,"yes","0",2,1742,0
"5226",20230506,7,3,"a_chimp","youma",2,871,3,3,0,2,"yes","0",3,1742,1
"5227",20230506,7,3,"a_chimp","youma",3,872,2,2,1,1,"yes","0",1,1743,0
"5230",20230506,7,3,"a_chimp","youma",3,872,3,2,0,1,"yes","0",1,1744,0
"5231",20230506,7,3,"a_chimp","youma",3,872,3,2,0,2,"yes","0",2,1744,1
"5233",20230506,7,3,"a_chimp","youma",4,873,2,2,1,1,"yes","0",1,1745,0
"5236",20230506,7,3,"a_chimp","youma",4,873,3,1,0,1,"yes","0",1,1746,1
"5237",20230506,7,3,"a_chimp","youma",4,873,3,1,0,2,"yes","0",2,1746,0
"5239",20230506,7,3,"a_chimp","youma",5,874,2,2,1,1,"yes","0",1,1747,0
"5242",20230506,7,3,"a_chimp","youma",5,874,3,3,1,1,"yes","0",1,1748,0
"5243",20230506,7,3,"a_chimp","youma",5,874,3,3,1,2,"yes","0",2,1748,0
"5245",20230506,7,3,"a_chimp","youma",6,875,2,2,1,1,"yes","0",1,1749,0
"5248",20230506,7,3,"a_chimp","youma",6,875,3,3,1,1,"yes","0",1,1750,0
"5249",20230506,7,3,"a_chimp","youma",6,875,3,3,1,2,"yes","0",2,1750,0
"5251",20230506,7,3,"a_chimp","youma",7,876,2,2,1,1,"yes","0",1,1751,0
"5254",20230506,7,3,"a_chimp","youma",7,876,3,3,1,1,"yes","0",1,1752,0
"5255",20230506,7,3,"a_chimp","youma",7,876,3,3,1,2,"yes","0",2,1752,0
"5257",20230506,7,3,"a_chimp","youma",8,877,2,2,1,1,"yes","0",1,1753,0
"5260",20230506,7,3,"a_chimp","youma",8,877,3,2,0,1,"yes","0",1,1754,0
"5261",20230506,7,3,"a_chimp","youma",8,877,3,2,0,2,"yes","0",2,1754,1
"5263",20230506,7,3,"a_chimp","youma",9,878,2,2,1,1,"yes","0",1,1755,0
"5266",20230506,7,3,"a_chimp","youma",9,878,3,3,1,1,"yes","0",1,1756,0
"5267",20230506,7,3,"a_chimp","youma",9,878,3,3,1,2,"yes","0",2,1756,0
"5269",20230506,7,3,"a_chimp","youma",10,879,2,1,0,1,"yes","0",1,1757,1
"5272",20230506,7,3,"a_chimp","youma",10,879,3,2,1,2,"no","1",1,1758,0
"5275",20230506,7,3,"a_chimp","youma",11,880,2,2,1,1,"yes","0",1,1759,0
"5278",20230506,7,3,"a_chimp","youma",11,880,3,3,1,1,"yes","0",1,1760,0
"5279",20230506,7,3,"a_chimp","youma",11,880,3,3,1,2,"yes","0",2,1760,0
"5281",20230506,7,3,"a_chimp","youma",12,881,2,2,1,1,"yes","0",1,1761,0
"5284",20230506,7,3,"a_chimp","youma",12,881,3,3,1,1,"yes","0",1,1762,0
"5285",20230506,7,3,"a_chimp","youma",12,881,3,3,1,2,"yes","0",2,1762,0
"5287",20230506,7,3,"a_chimp","sandra",1,882,2,2,1,1,"yes","0",1,1763,0
"5290",20230506,7,3,"a_chimp","sandra",1,882,3,3,1,1,"yes","0",1,1764,0
"5291",20230506,7,3,"a_chimp","sandra",1,882,3,3,1,2,"yes","0",2,1764,0
"5295",20230506,7,3,"a_chimp","sandra",2,883,2,2,1,1,"yes","0",3,1765,0
"5297",20230506,7,3,"a_chimp","sandra",2,883,3,1,1,2,"yes","0",2,1766,0
"5298",20230506,7,3,"a_chimp","sandra",2,883,3,1,1,1,"yes","0",3,1766,0
"5301",20230506,7,3,"a_chimp","sandra",3,884,2,2,1,1,"yes","0",3,1767,0
"5303",20230506,7,3,"a_chimp","sandra",3,884,3,1,1,2,"yes","0",2,1768,0
"5304",20230506,7,3,"a_chimp","sandra",3,884,3,1,1,1,"yes","0",3,1768,0
"5307",20230506,7,3,"a_chimp","sandra",4,885,2,2,1,1,"yes","0",3,1769,0
"5309",20230506,7,3,"a_chimp","sandra",4,885,3,1,1,2,"yes","0",2,1770,0
"5310",20230506,7,3,"a_chimp","sandra",4,885,3,1,1,1,"yes","0",3,1770,0
"5313",20230506,7,3,"a_chimp","sandra",5,886,2,2,1,1,"yes","0",3,1771,0
"5315",20230506,7,3,"a_chimp","sandra",5,886,3,1,1,2,"yes","0",2,1772,0
"5316",20230506,7,3,"a_chimp","sandra",5,886,3,1,1,1,"yes","0",3,1772,0
"5317",20230506,7,3,"a_chimp","sandra",6,887,2,3,1,1,"yes","0",1,1773,0
"5320",20230506,7,3,"a_chimp","sandra",6,887,3,2,1,1,"yes","0",1,1774,0
"5322",20230506,7,3,"a_chimp","sandra",6,887,3,2,1,2,"yes","0",3,1774,0
"5325",20230506,7,3,"a_chimp","sandra",7,888,2,2,1,1,"yes","0",3,1775,0
"5327",20230506,7,3,"a_chimp","sandra",7,888,3,1,1,2,"yes","0",2,1776,0
"5328",20230506,7,3,"a_chimp","sandra",7,888,3,1,1,1,"yes","0",3,1776,0
"5331",20230506,7,3,"a_chimp","sandra",8,889,2,2,1,1,"yes","0",3,1777,0
"5333",20230506,7,3,"a_chimp","sandra",8,889,3,1,1,2,"yes","0",2,1778,0
"5334",20230506,7,3,"a_chimp","sandra",8,889,3,1,1,1,"yes","0",3,1778,0
"5337",20230506,7,3,"a_chimp","sandra",9,890,2,2,1,1,"yes","0",3,1779,0
"5339",20230506,7,3,"a_chimp","sandra",9,890,3,1,1,2,"yes","0",2,1780,0
"5340",20230506,7,3,"a_chimp","sandra",9,890,3,1,1,1,"yes","0",3,1780,0
"5343",20230506,7,3,"a_chimp","sandra",10,891,2,2,1,1,"yes","0",3,1781,0
"5345",20230506,7,3,"a_chimp","sandra",10,891,3,1,1,2,"yes","0",2,1782,0
"5346",20230506,7,3,"a_chimp","sandra",10,891,3,1,1,1,"yes","0",3,1782,0
"5349",20230506,7,3,"a_chimp","sandra",11,892,2,2,1,1,"yes","0",3,1783,0
"5351",20230506,7,3,"a_chimp","sandra",11,892,3,1,1,2,"yes","0",2,1784,0
"5352",20230506,7,3,"a_chimp","sandra",11,892,3,1,1,1,"yes","0",3,1784,0
"5355",20230506,7,3,"a_chimp","sandra",12,893,2,2,1,1,"yes","0",3,1785,0
"5357",20230506,7,3,"a_chimp","sandra",12,893,3,1,1,2,"yes","0",2,1786,0
"5358",20230506,7,3,"a_chimp","sandra",12,893,3,1,1,1,"yes","0",3,1786,0
"5360",20230506,7,3,"a_chimp","tai",1,894,2,1,1,1,"yes","0",2,1787,0
"5362",20230506,7,3,"a_chimp","tai",1,894,3,3,1,2,"yes","0",1,1788,0
"5363",20230506,7,3,"a_chimp","tai",1,894,3,3,1,1,"yes","0",2,1788,0
"5367",20230506,7,3,"a_chimp","tai",2,895,2,1,1,1,"yes","0",3,1789,0
"5368",20230506,7,3,"a_chimp","tai",2,895,3,2,1,2,"yes","0",1,1790,0
"5370",20230506,7,3,"a_chimp","tai",2,895,3,2,1,1,"yes","0",3,1790,0
"5373",20230506,7,3,"a_chimp","tai",3,896,2,2,1,1,"yes","0",3,1791,0
"5375",20230506,7,3,"a_chimp","tai",3,896,3,1,1,2,"yes","0",2,1792,0
"5376",20230506,7,3,"a_chimp","tai",3,896,3,1,1,1,"yes","0",3,1792,0
"5379",20230506,7,3,"a_chimp","tai",4,897,2,2,1,1,"yes","0",3,1793,0
"5381",20230506,7,3,"a_chimp","tai",4,897,3,1,1,2,"yes","0",2,1794,0
"5382",20230506,7,3,"a_chimp","tai",4,897,3,1,1,1,"yes","0",3,1794,0
"5384",20230506,7,3,"a_chimp","tai",5,898,2,1,1,1,"yes","0",2,1795,0
"5386",20230506,7,3,"a_chimp","tai",5,898,3,3,1,2,"yes","0",1,1796,0
"5387",20230506,7,3,"a_chimp","tai",5,898,3,3,1,1,"yes","0",2,1796,0
"5391",20230506,7,3,"a_chimp","tai",6,899,2,2,1,1,"yes","0",3,1797,0
"5393",20230506,7,3,"a_chimp","tai",6,899,3,1,1,2,"yes","0",2,1798,0
"5394",20230506,7,3,"a_chimp","tai",6,899,3,1,1,1,"yes","0",3,1798,0
"5397",20230506,7,3,"a_chimp","tai",7,900,2,1,1,1,"yes","0",3,1799,0
"5398",20230506,7,3,"a_chimp","tai",7,900,3,2,1,2,"yes","0",1,1800,0
"5400",20230506,7,3,"a_chimp","tai",7,900,3,2,1,1,"yes","0",3,1800,0
"5403",20230506,7,3,"a_chimp","tai",8,901,2,2,1,1,"yes","0",3,1801,0
"5405",20230506,7,3,"a_chimp","tai",8,901,3,1,1,2,"yes","0",2,1802,0
"5406",20230506,7,3,"a_chimp","tai",8,901,3,1,1,1,"yes","0",3,1802,0
"5409",20230506,7,3,"a_chimp","tai",9,902,2,2,1,1,"yes","0",3,1803,0
"5411",20230506,7,3,"a_chimp","tai",9,902,3,1,1,2,"yes","0",2,1804,0
"5412",20230506,7,3,"a_chimp","tai",9,902,3,1,1,1,"yes","0",3,1804,0
"5415",20230506,7,3,"a_chimp","tai",10,903,2,2,1,1,"yes","0",3,1805,0
"5417",20230506,7,3,"a_chimp","tai",10,903,3,1,1,2,"yes","0",2,1806,0
"5418",20230506,7,3,"a_chimp","tai",10,903,3,1,1,1,"yes","0",3,1806,0
"5421",20230506,7,3,"a_chimp","tai",11,904,2,2,1,1,"yes","0",3,1807,0
"5423",20230506,7,3,"a_chimp","tai",11,904,3,1,1,2,"yes","0",2,1808,0
"5424",20230506,7,3,"a_chimp","tai",11,904,3,1,1,1,"yes","0",3,1808,0
"5427",20230506,7,3,"a_chimp","tai",12,905,2,2,1,1,"yes","0",3,1809,0
"5429",20230506,7,3,"a_chimp","tai",12,905,3,1,1,2,"yes","0",2,1810,0
"5430",20230506,7,3,"a_chimp","tai",12,905,3,1,1,1,"yes","0",3,1810,0
"5433",20230511,7,3,"a_chimp","frodo",1,906,2,1,1,1,"yes","0",3,1811,0
"5434",20230511,7,3,"a_chimp","frodo",1,906,3,2,1,2,"yes","0",1,1812,0
"5436",20230511,7,3,"a_chimp","frodo",1,906,3,2,1,1,"yes","0",3,1812,0
"5439",20230511,7,3,"a_chimp","frodo",2,907,2,2,1,1,"yes","0",3,1813,0
"5441",20230511,7,3,"a_chimp","frodo",2,907,3,1,1,2,"yes","0",2,1814,0
"5442",20230511,7,3,"a_chimp","frodo",2,907,3,1,1,1,"yes","0",3,1814,0
"5444",20230511,7,3,"a_chimp","frodo",3,908,2,1,1,1,"yes","0",2,1815,0
"5446",20230511,7,3,"a_chimp","frodo",3,908,3,3,1,2,"yes","0",1,1816,0
"5447",20230511,7,3,"a_chimp","frodo",3,908,3,3,1,1,"yes","0",2,1816,0
"5449",20230511,7,3,"a_chimp","frodo",4,909,2,2,1,1,"yes","0",1,1817,0
"5452",20230511,7,3,"a_chimp","frodo",4,909,3,3,1,1,"yes","0",1,1818,0
"5453",20230511,7,3,"a_chimp","frodo",4,909,3,3,1,2,"yes","0",2,1818,0
"5456",20230511,7,3,"a_chimp","frodo",5,910,2,1,1,1,"yes","0",2,1819,0
"5458",20230511,7,3,"a_chimp","frodo",5,910,3,3,1,2,"yes","0",1,1820,0
"5459",20230511,7,3,"a_chimp","frodo",5,910,3,3,1,1,"yes","0",2,1820,0
"5463",20230511,7,3,"a_chimp","frodo",6,911,2,2,1,1,"yes","0",3,1821,0
"5465",20230511,7,3,"a_chimp","frodo",6,911,3,1,1,2,"yes","0",2,1822,0
"5466",20230511,7,3,"a_chimp","frodo",6,911,3,1,1,1,"yes","0",3,1822,0
"5468",20230511,7,3,"a_chimp","frodo",7,912,2,1,1,1,"yes","0",2,1823,0
"5470",20230511,7,3,"a_chimp","frodo",7,912,3,3,1,2,"yes","0",1,1824,0
"5471",20230511,7,3,"a_chimp","frodo",7,912,3,3,1,1,"yes","0",2,1824,0
"5475",20230511,7,3,"a_chimp","frodo",8,913,2,2,1,1,"yes","0",3,1825,0
"5477",20230511,7,3,"a_chimp","frodo",8,913,3,1,1,2,"yes","0",2,1826,0
"5478",20230511,7,3,"a_chimp","frodo",8,913,3,1,1,1,"yes","0",3,1826,0
"5481",20230511,7,3,"a_chimp","frodo",9,914,2,2,1,1,"yes","0",3,1827,0
"5483",20230511,7,3,"a_chimp","frodo",9,914,3,1,1,2,"yes","0",2,1828,0
"5484",20230511,7,3,"a_chimp","frodo",9,914,3,1,1,1,"yes","0",3,1828,0
"5487",20230511,7,3,"a_chimp","frodo",10,915,2,2,1,1,"yes","0",3,1829,0
"5489",20230511,7,3,"a_chimp","frodo",10,915,3,1,1,2,"yes","0",2,1830,0
"5490",20230511,7,3,"a_chimp","frodo",10,915,3,1,1,1,"yes","0",3,1830,0
"5492",20230511,7,3,"a_chimp","frodo",11,916,2,1,1,1,"yes","0",2,1831,0
"5494",20230511,7,3,"a_chimp","frodo",11,916,3,3,1,2,"yes","0",1,1832,0
"5495",20230511,7,3,"a_chimp","frodo",11,916,3,3,1,1,"yes","0",2,1832,0
"5499",20230511,7,3,"a_chimp","frodo",12,917,2,2,1,1,"yes","0",3,1833,0
"5501",20230511,7,3,"a_chimp","frodo",12,917,3,1,1,2,"yes","0",2,1834,0
"5502",20230511,7,3,"a_chimp","frodo",12,917,3,1,1,1,"yes","0",3,1834,0
"5505",20230511,7,3,"a_chimp","ohini",1,918,2,2,1,1,"yes","0",3,1835,0
"5507",20230511,7,3,"a_chimp","ohini",1,918,3,1,1,2,"yes","0",2,1836,0
"5508",20230511,7,3,"a_chimp","ohini",1,918,3,1,1,1,"yes","0",3,1836,0
"5511",20230511,7,3,"a_chimp","ohini",2,919,2,2,1,1,"yes","0",3,1837,0
"5513",20230511,7,3,"a_chimp","ohini",2,919,3,1,1,2,"yes","0",2,1838,0
"5514",20230511,7,3,"a_chimp","ohini",2,919,3,1,1,1,"yes","0",3,1838,0
"5517",20230511,7,3,"a_chimp","ohini",3,920,2,2,1,1,"yes","0",3,1839,0
"5519",20230511,7,3,"a_chimp","ohini",3,920,3,1,1,2,"yes","0",2,1840,0
"5520",20230511,7,3,"a_chimp","ohini",3,920,3,1,1,1,"yes","0",3,1840,0
"5523",20230511,7,3,"a_chimp","ohini",4,921,2,2,1,1,"yes","0",3,1841,0
"5525",20230511,7,3,"a_chimp","ohini",4,921,3,1,1,2,"yes","0",2,1842,0
"5526",20230511,7,3,"a_chimp","ohini",4,921,3,1,1,1,"yes","0",3,1842,0
"5529",20230511,7,3,"a_chimp","ohini",5,922,2,2,1,1,"yes","0",3,1843,0
"5531",20230511,7,3,"a_chimp","ohini",5,922,3,1,1,2,"yes","0",2,1844,0
"5532",20230511,7,3,"a_chimp","ohini",5,922,3,1,1,1,"yes","0",3,1844,0
"5535",20230511,7,3,"a_chimp","ohini",6,923,2,2,1,1,"yes","0",3,1845,0
"5537",20230511,7,3,"a_chimp","ohini",6,923,3,1,1,2,"yes","0",2,1846,0
"5538",20230511,7,3,"a_chimp","ohini",6,923,3,1,1,1,"yes","0",3,1846,0
"5541",20230511,7,3,"a_chimp","ohini",7,924,2,2,1,1,"yes","0",3,1847,0
"5543",20230511,7,3,"a_chimp","ohini",7,924,3,1,1,2,"yes","0",2,1848,0
"5544",20230511,7,3,"a_chimp","ohini",7,924,3,1,1,1,"yes","0",3,1848,0
"5547",20230511,7,3,"a_chimp","ohini",8,925,2,2,1,1,"yes","0",3,1849,0
"5549",20230511,7,3,"a_chimp","ohini",8,925,3,1,1,2,"yes","0",2,1850,0
"5550",20230511,7,3,"a_chimp","ohini",8,925,3,1,1,1,"yes","0",3,1850,0
"5553",20230511,7,3,"a_chimp","ohini",9,926,2,2,1,1,"yes","0",3,1851,0
"5555",20230511,7,3,"a_chimp","ohini",9,926,3,1,1,2,"yes","0",2,1852,0
"5556",20230511,7,3,"a_chimp","ohini",9,926,3,1,1,1,"yes","0",3,1852,0
"5559",20230511,7,3,"a_chimp","ohini",10,927,2,2,1,1,"yes","0",3,1853,0
"5561",20230511,7,3,"a_chimp","ohini",10,927,3,1,1,2,"yes","0",2,1854,0
"5562",20230511,7,3,"a_chimp","ohini",10,927,3,1,1,1,"yes","0",3,1854,0
"5565",20230511,7,3,"a_chimp","ohini",11,928,2,2,1,1,"yes","0",3,1855,0
"5567",20230511,7,3,"a_chimp","ohini",11,928,3,1,1,2,"yes","0",2,1856,0
"5568",20230511,7,3,"a_chimp","ohini",11,928,3,1,1,1,"yes","0",3,1856,0
"5571",20230511,7,3,"a_chimp","ohini",12,929,2,1,1,1,"yes","0",3,1857,0
"5572",20230511,7,3,"a_chimp","ohini",12,929,3,2,1,2,"yes","0",1,1858,0
"5574",20230511,7,3,"a_chimp","ohini",12,929,3,2,1,1,"yes","0",3,1858,0
"5575",20230511,7,3,"a_chimp","kisha",1,930,2,2,1,1,"yes","0",1,1859,0
"5578",20230511,7,3,"a_chimp","kisha",1,930,3,1,0,1,"yes","0",1,1860,1
"5579",20230511,7,3,"a_chimp","kisha",1,930,3,1,0,2,"yes","0",2,1860,0
"5582",20230511,7,3,"a_chimp","kisha",2,931,2,2,0,1,"yes","0",2,1861,1
"5585",20230511,7,3,"a_chimp","kisha",2,931,3,3,1,2,"no","1",2,1862,0
"5587",20230511,7,3,"a_chimp","kisha",3,932,2,2,1,1,"yes","0",1,1863,0
"5590",20230511,7,3,"a_chimp","kisha",3,932,3,3,1,1,"yes","0",1,1864,0
"5591",20230511,7,3,"a_chimp","kisha",3,932,3,3,1,2,"yes","0",2,1864,0
"5593",20230511,7,3,"a_chimp","kisha",4,933,2,2,1,1,"yes","0",1,1865,0
"5596",20230511,7,3,"a_chimp","kisha",4,933,3,2,0,1,"yes","0",1,1866,0
"5597",20230511,7,3,"a_chimp","kisha",4,933,3,2,0,2,"yes","0",2,1866,1
"5601",20230511,7,3,"a_chimp","kisha",5,934,2,2,1,1,"yes","0",3,1867,0
"5603",20230511,7,3,"a_chimp","kisha",5,934,3,1,1,2,"yes","0",2,1868,0
"5604",20230511,7,3,"a_chimp","kisha",5,934,3,1,1,1,"yes","0",3,1868,0
"5605",20230511,7,3,"a_chimp","kisha",6,935,2,2,1,1,"yes","0",1,1869,0
"5608",20230511,7,3,"a_chimp","kisha",6,935,3,3,1,1,"yes","0",1,1870,0
"5609",20230511,7,3,"a_chimp","kisha",6,935,3,3,1,2,"yes","0",2,1870,0
"5613",20230511,7,3,"a_chimp","kisha",7,936,2,2,1,1,"yes","0",3,1871,0
"5615",20230511,7,3,"a_chimp","kisha",7,936,3,1,1,2,"yes","0",2,1872,0
"5616",20230511,7,3,"a_chimp","kisha",7,936,3,1,1,1,"yes","0",3,1872,0
"5618",20230511,7,3,"a_chimp","kisha",8,937,2,1,1,1,"yes","0",2,1873,0
"5620",20230511,7,3,"a_chimp","kisha",8,937,3,2,0,2,"yes","0",1,1874,0
"5621",20230511,7,3,"a_chimp","kisha",8,937,3,2,0,1,"yes","0",2,1874,1
"5623",20230511,7,3,"a_chimp","kisha",9,938,2,3,1,1,"yes","0",1,1875,0
"5626",20230511,7,3,"a_chimp","kisha",9,938,3,2,1,1,"yes","0",1,1876,0
"5628",20230511,7,3,"a_chimp","kisha",9,938,3,2,1,2,"yes","0",3,1876,0
"5631",20230511,7,3,"a_chimp","kisha",10,939,2,2,1,1,"yes","0",3,1877,0
"5633",20230511,7,3,"a_chimp","kisha",10,939,3,1,1,2,"yes","0",2,1878,0
"5634",20230511,7,3,"a_chimp","kisha",10,939,3,1,1,1,"yes","0",3,1878,0
"5637",20230511,7,3,"a_chimp","kisha",11,940,2,1,1,1,"yes","0",3,1879,0
"5638",20230511,7,3,"a_chimp","kisha",11,940,3,3,0,2,"yes","0",1,1880,0
"5640",20230511,7,3,"a_chimp","kisha",11,940,3,3,0,1,"yes","0",3,1880,1
"5641",20230511,7,3,"a_chimp","maja",1,941,2,3,1,1,"yes","0",1,1881,0
"5644",20230511,7,3,"a_chimp","maja",1,941,3,2,1,1,"yes","0",1,1882,0
"5646",20230511,7,3,"a_chimp","maja",1,941,3,2,1,2,"yes","0",3,1882,0
"5647",20230511,7,3,"a_chimp","maja",2,942,2,2,1,1,"yes","0",1,1883,0
"5650",20230511,7,3,"a_chimp","maja",2,942,3,3,1,1,"yes","0",1,1884,0
"5651",20230511,7,3,"a_chimp","maja",2,942,3,3,1,2,"yes","0",2,1884,0
"5653",20230511,7,3,"a_chimp","maja",3,943,2,2,1,1,"yes","0",1,1885,0
"5656",20230511,7,3,"a_chimp","maja",3,943,3,3,1,1,"yes","0",1,1886,0
"5657",20230511,7,3,"a_chimp","maja",3,943,3,3,1,2,"yes","0",2,1886,0
"5659",20230511,7,3,"a_chimp","maja",4,944,2,2,1,1,"yes","0",1,1887,0
"5662",20230511,7,3,"a_chimp","maja",4,944,3,3,1,1,"yes","0",1,1888,0
"5663",20230511,7,3,"a_chimp","maja",4,944,3,3,1,2,"yes","0",2,1888,0
"5665",20230511,7,3,"a_chimp","maja",5,945,2,2,1,1,"yes","0",1,1889,0
"5668",20230511,7,3,"a_chimp","maja",5,945,3,3,1,1,"yes","0",1,1890,0
"5669",20230511,7,3,"a_chimp","maja",5,945,3,3,1,2,"yes","0",2,1890,0
"5671",20230511,7,3,"a_chimp","maja",6,946,2,2,1,1,"yes","0",1,1891,0
