time_point subject task trial code
5 zira vfood 12 1
5 zira search 1 1
5 zira search 2 0
5 zira search 3 0
5 zira search 4 0
5 zira search 5 0
5 zira search 6 0
5 zira search 7 0
5 zira search 8 0
5 zira search 9 0
5 zira search 10 0
5 zira search 11 0
5 zira search 12 0
5 zira attent 1 1
5 zira attent 2 1
5 zira attent 3 1
5 zira attent 4 1
5 zira attent 5 1
5 zira attent 6 0
5 zira attent 7 1
5 zira attent 8 0
5 zira attent 9 1
5 zira attent 10 1
5 zira attent 11 1
5 zira attent 12 0
5 alex pop 1 0
5 alex reas 1 1
5 alex reas 2 0
5 alex reas 3 0
5 alex reas 4 1
5 alex reas 5 0
5 alex reas 6 1
5 alex reas 7 1
5 alex reas 8 1
5 alex reas 9 0
5 alex reas 10 1
5 alex reas 11 0
5 alex vfood 1 1
5 alex vfood 2 1
5 alex vfood 3 1
5 alex vfood 4 1
5 alex vfood 5 1
5 alex vfood 6 1
5 alex vfood 7 1
5 alex vfood 8 1
5 alex vfood 9 1
5 alex vfood 10 1
5 alex search 1 0
5 alex search 2 0
5 alex search 3 0
5 alex search 4 0
5 alex search 5 0
5 alex search 6 0
5 alex search 7 0
5 alex search 8 0
5 alex search 9 0
5 alex search 10 0
5 alex search 11 0
5 alex search 12 0
5 alex attent 1 0
5 alex attent 2 1
5 frederike pop 1 1
5 frederike pop 2 0
5 frederike pop 3 1
5 frederike pop 4 0
5 frederike pop 5 1
5 frederike pop 6 1
5 frederike pop 7 0
5 frederike pop 8 1
5 frederike pop 9 1
5 frederike pop 10 1
5 frederike pop 11 1
5 frederike pop 12 0
5 frederike reas 1 1
5 frederike reas 2 0
5 frederike reas 3 1
5 frederike reas 4 1
5 frederike reas 5 1
5 frederike reas 6 1
5 frederike reas 7 1
5 frederike reas 8 1
5 frederike reas 9 0
5 frederike reas 10 0
5 frederike reas 11 1
5 frederike reas 12 1
5 frederike comm 1 1
5 frederike comm 2 1
5 frederike comm 3 1
5 frederike comm 4 1
5 frederike comm 5 1
5 frederike comm 6 1
5 frederike comm 7 1
5 frederike comm 8 1
5 frederike comm 9 1
5 frederike comm 10 0
5 frederike comm 11 1
5 frederike comm 12 1
5 frederike vfood 1 1
5 frederike vfood 2 1
5 frederike vfood 3 1
5 frederike vfood 4 1
5 frederike vfood 5 1
5 frederike vfood 6 1
5 frederike vfood 7 1
5 frederike vfood 8 1
5 frederike vfood 9 1
5 frederike vfood 10 1
5 frederike vfood 11 1
5 frederike vfood 12 1
5 frederike search 1 0
5 frederike search 2 0
5 frederike search 3 0
5 frederike search 4 0
5 frederike search 5 0
5 frederike search 6 0
5 frederike search 7 0
5 frederike search 8 0
5 frederike search 9 0
5 frederike search 10 0
5 frederike search 11 0
5 frederike search 12 0
5 frederike attent 1 0
5 frederike attent 2 1
5 frederike attent 3 1
5 frederike attent 4 0
5 frederike attent 5 1
5 frederike attent 6 1
5 frederike attent 7 1
5 frederike attent 8 0
5 frederike attent 9 1
5 frederike attent 10 1
5 frederike attent 11 0
5 frederike attent 12 1
5 daza pop 1 1
5 daza pop 2 1
5 daza pop 3 0
5 daza pop 4 1
5 daza pop 5 1
5 daza pop 6 0
5 daza pop 7 1
5 daza pop 8 1
5 daza pop 9 1
5 daza pop 10 1
5 daza pop 11 1
5 daza pop 12 0
5 daza reas 1 1
5 daza reas 2 0
5 daza reas 3 0
5 daza reas 4 0
5 daza reas 5 1
5 daza reas 6 0
5 daza reas 7 0
5 daza reas 8 0
5 daza reas 9 0
5 daza reas 10 1
5 daza reas 11 1
5 daza reas 12 0
5 daza comm 1 0
5 daza comm 2 1
5 daza comm 3 1
5 daza comm 4 1
5 daza comm 5 0
5 daza comm 6 0
5 daza comm 7 1
5 daza comm 8 0
5 daza comm 9 1
5 daza comm 10 0
5 daza comm 11 1
5 daza search 1 1
5 daza search 2 0
5 daza search 3 0
5 daza search 4 1
5 daza search 5 0
5 daza search 6 0
5 daza search 7 0
5 daza search 8 0
5 daza search 9 0
5 daza search 10 0
5 daza search 11 0
5 daza search 12 0
5 daza attent 1 1
5 daza attent 2 0
5 daza attent 3 1
5 daza attent 4 1
5 daza attent 5 0
5 daza attent 6 1
5 jeudi pop 1 1
5 jeudi pop 2 1
5 jeudi pop 3 1
5 jeudi pop 4 0
5 jeudi pop 5 1
5 jeudi reas 1 1
5 jeudi reas 2 0
5 jeudi reas 3 0
5 jeudi reas 4 1
5 jeudi reas 5 0
5 jeudi reas 6 0
5 jeudi reas 7 1
5 jeudi reas 8 1
5 jeudi reas 9 0
5 jeudi reas 10 0
5 jeudi reas 11 0
5 jeudi reas 12 0
5 jeudi comm 1 0
5 jeudi comm 2 0
5 jeudi comm 3 1
5 jeudi comm 4 1
5 jeudi comm 5 1
5 jeudi comm 6 0
5 jeudi comm 7 1
5 jeudi comm 8 1
5 jeudi search 1 1
5 jeudi search 2 1
5 jeudi search 3 1
5 jeudi search 4 0
5 jeudi search 5 0
5 jeudi search 6 0
5 jeudi attent 1 0
5 jeudi attent 2 0
5 jeudi attent 3 1
5 jeudi attent 4 0
5 jeudi attent 5 0
5 jeudi attent 6 1
5 jeudi attent 7 0
5 jeudi attent 8 1
6 hope pop 1 1
6 hope pop 2 1
6 hope pop 3 1
6 hope pop 4 1
6 hope pop 5 1
6 hope pop 6 1
6 hope pop 7 1
6 hope pop 8 1
6 hope pop 9 1
6 hope pop 10 1
6 hope pop 11 1
6 hope pop 12 1
6 hope reas 1 1
6 hope reas 2 1
6 hope reas 3 0
6 hope reas 4 0
6 hope reas 5 0
6 hope reas 6 0
6 hope reas 7 1
6 hope reas 8 1
6 hope reas 9 0
6 hope reas 10 0
6 hope reas 11 0
6 hope reas 12 1
6 hope comm 1 1
6 hope comm 2 1
6 hope comm 3 1
6 hope comm 4 1
6 hope comm 5 1
6 hope comm 6 1
6 hope comm 7 1
6 hope comm 8 1
6 hope comm 9 1
6 hope comm 10 1
6 hope comm 11 1
6 hope comm 12 1
6 hope vfood 1 0
6 hope vfood 2 0
6 hope vfood 3 1
6 hope vfood 4 0
6 hope vfood 5 1
6 hope vfood 6 0
6 hope vfood 7 0
6 hope vfood 8 1
6 hope vfood 9 1
6 hope vfood 10 1
6 hope vfood 11 0
6 hope vfood 12 1
6 hope search 1 0
6 hope search 2 0
6 hope search 3 0
6 hope search 4 0
6 hope search 5 0
6 hope search 6 0
6 hope search 7 0
6 hope search 8 0
6 hope search 9 0
6 hope search 10 0
6 hope search 11 0
6 hope search 12 0
6 hope attent 1 1
6 hope attent 2 0
6 hope attent 3 1
6 hope attent 4 0
6 hope attent 5 0
6 hope attent 6 1
6 hope attent 7 0
6 hope attent 8 1
6 hope attent 9 0
6 hope attent 10 1
6 hope attent 11 1
6 hope attent 12 0
6 zira pop 1 1
6 zira pop 2 1
6 zira pop 3 1
6 zira pop 4 1
6 zira pop 5 1
6 zira pop 6 0
6 zira pop 7 1
6 zira pop 8 1
6 zira pop 9 1
6 zira pop 10 1
6 zira pop 11 1
6 zira pop 12 1
6 zira reas 1 1
6 zira reas 2 0
6 zira reas 3 0
6 zira reas 4 0
6 zira reas 5 0
6 zira reas 6 0
6 zira reas 7 1
6 zira reas 8 0
6 zira reas 9 1
6 zira reas 10 0
6 zira reas 11 0
6 zira reas 12 1
6 zira comm 1 1
6 zira comm 2 1
6 zira comm 3 1
6 zira comm 4 1
6 zira comm 5 1
6 zira comm 6 1
6 zira comm 7 1
6 zira comm 8 1
6 zira comm 9 1
6 zira comm 10 1
6 zira comm 11 1
6 zira comm 12 1
6 zira vfood 1 1
6 zira vfood 2 0
6 zira vfood 3 1
6 zira vfood 4 0
6 zira vfood 5 1
6 zira vfood 6 1
6 zira vfood 7 1
6 zira vfood 8 1
6 zira vfood 9 1
6 zira vfood 10 1
6 zira vfood 11 1
6 zira vfood 12 1
6 zira search 1 0
6 zira search 2 0
6 zira search 3 0
6 zira search 4 0
6 zira search 5 0
6 zira search 6 0
6 zira search 7 0
6 zira search 8 0
6 zira search 9 0
6 zira search 10 0
6 zira search 11 0
6 zira search 12 0
6 zira attent 1 1
6 zira attent 2 0
6 zira attent 3 0
6 zira attent 4 0
6 zira attent 5 0
6 zira attent 6 1
6 zira attent 7 1
6 zira attent 8 1
6 zira attent 9 1
6 zira attent 10 0
6 zira attent 11 0
6 zira attent 12 0
6 alex pop 1 0
6 alex pop 2 1
6 alex pop 3 1
6 alex pop 4 1
6 alex reas 1 0
6 alex reas 2 0
6 alex reas 3 0
6 alex reas 4 1
6 alex reas 5 0
6 alex reas 6 1
6 alex reas 7 0
6 alex reas 8 1
6 alex reas 9 0
6 alex reas 10 1
6 alex reas 11 0
6 alex reas 12 0
6 alex comm 1 1
6 alex comm 2 1
6 alex comm 3 1
6 alex comm 4 1
6 alex comm 5 1
6 alex comm 6 1
6 alex comm 7 1
6 alex comm 8 1
6 alex comm 9 1
6 alex comm 10 1
6 alex comm 11 1
6 alex comm 12 1
6 alex vfood 1 1
6 alex vfood 2 1
6 alex vfood 3 1
6 alex vfood 4 1
6 alex vfood 5 1
6 alex vfood 6 1
6 alex vfood 7 1
6 alex vfood 8 1
6 alex vfood 9 0
6 alex vfood 10 1
6 alex vfood 11 1
6 alex vfood 12 1
6 daza pop 1 1
6 daza pop 2 1
6 daza pop 3 1
6 daza pop 4 1
6 daza pop 5 1
6 daza pop 6 0
6 daza pop 7 0
6 daza pop 8 1
6 daza pop 9 0
6 daza pop 10 0
6 daza pop 11 0
6 daza pop 12 0
6 daza reas 1 1
6 daza reas 2 0
6 daza reas 3 0
6 daza reas 4 0
6 daza reas 5 0
6 daza reas 6 0
6 daza reas 7 0
6 daza reas 8 0
6 daza reas 9 0
6 daza reas 10 1
6 daza reas 11 0
6 daza reas 12 0
6 daza comm 1 0
6 daza comm 2 0
6 daza comm 3 0
6 daza comm 4 1
6 daza comm 5 0
6 daza comm 6 0
6 daza comm 7 0
6 daza comm 8 0
6 daza comm 9 1
6 daza comm 10 0
6 daza comm 11 1
6 daza comm 12 0
6 daza vfood 1 1
6 daza vfood 2 1
6 daza vfood 3 1
6 daza vfood 4 1
6 daza vfood 5 1
6 daza vfood 6 1
6 daza vfood 7 1
6 daza vfood 8 1
6 daza vfood 9 1
6 daza vfood 10 1
6 daza vfood 11 1
6 daza vfood 12 1
6 daza search 1 0
6 daza search 2 0
6 daza search 3 0
6 daza search 4 0
6 daza search 5 0
6 daza search 6 0
6 daza search 7 0
6 daza search 8 0
6 daza search 9 0
6 daza search 10 0
6 daza search 11 0
6 daza search 12 1
6 daza attent 1 1
6 daza attent 2 0
6 daza attent 3 0
6 daza attent 4 0
6 daza attent 5 0
6 daza attent 6 1
6 daza attent 7 0
6 daza attent 8 1
6 frederike pop 1 1
6 frederike pop 2 0
6 frederike pop 3 1
6 frederike pop 4 1
6 frederike pop 5 1
6 frederike pop 6 1
6 frederike reas 1 1
6 frederike reas 2 0
6 frederike reas 3 0
6 frederike reas 4 1
6 frederike reas 5 1
6 frederike reas 6 1
6 frederike comm 1 1
6 frederike comm 2 1
6 frederike comm 3 1
6 frederike comm 4 1
6 frederike comm 5 1
6 frederike comm 6 1
6 frederike comm 7 1
6 frederike comm 8 1
6 frederike comm 9 1
6 frederike comm 10 1
6 frederike comm 11 1
6 frederike comm 12 1
6 frederike vfood 1 1
6 frederike vfood 2 0
6 frederike vfood 3 1
6 frederike vfood 4 1
6 frederike vfood 5 1
6 frederike vfood 6 1
6 frederike vfood 7 1
6 frederike vfood 8 1
6 frederike vfood 9 1
6 frederike vfood 10 1
6 frederike vfood 11 1
6 frederike vfood 12 1
6 frederike search 1 0
6 frederike search 2 0
6 frederike search 3 0
6 frederike search 4 0
6 frederike search 5 0
6 frederike search 6 0
6 frederike search 7 0
6 frederike search 8 0
6 frederike search 9 0
6 frederike search 10 0
6 frederike search 11 0
6 frederike search 12 0
6 frederike attent 1 0
6 frederike attent 2 1
6 frederike attent 3 0
6 frederike attent 4 1
6 frederike attent 5 1
6 frederike attent 6 1
6 frederike attent 7 1
6 frederike attent 8 0
6 frederike attent 9 0
6 frederike attent 10 0
6 frederike attent 11 0
6 frederike attent 12 0
6 jeudi pop 1 0
6 jeudi reas 1 1
6 jeudi reas 2 0
6 jeudi reas 3 0
6 jeudi reas 4 1
6 jeudi reas 5 0
6 jeudi reas 6 0
6 jeudi reas 7 1
6 jeudi reas 8 1
6 jeudi reas 9 0
6 jeudi reas 10 1
6 jeudi reas 11 1
6 jeudi reas 12 0
6 jeudi attent 1 1
6 jeudi attent 2 0
6 jeudi attent 3 1
6 jeudi attent 4 0
6 jeudi attent 5 1
6 jeudi attent 6 1
6 jeudi attent 7 0
6 jeudi attent 8 1
6 jeudi attent 9 0
6 jeudi attent 10 1
6 jeudi attent 11 1
6 jeudi attent 12 0
7 hope pop 1 1
7 hope pop 2 1
7 hope pop 3 1
7 hope pop 4 1
7 hope pop 5 1
7 hope pop 6 1
7 hope pop 7 1
7 hope pop 8 1
7 hope pop 9 1
7 hope pop 10 1
7 hope pop 11 1
7 hope pop 12 1
7 hope reas 1 0
7 hope reas 2 0
7 hope reas 3 0
7 hope reas 4 1
7 hope reas 5 1
7 hope reas 6 0
7 hope reas 7 0
7 hope reas 8 0
7 hope reas 9 1
7 hope reas 10 0
7 hope reas 11 1
7 hope reas 12 0
7 hope comm 1 1
7 hope comm 2 1
7 hope comm 3 1
7 hope comm 4 1
7 hope comm 5 1
7 hope comm 6 0
7 hope comm 7 1
7 hope comm 8 1
7 hope comm 9 1
7 hope comm 10 1
7 hope comm 11 1
7 hope comm 12 1
7 hope vfood 1 0
7 hope vfood 2 0
7 hope vfood 3 1
7 hope vfood 4 0
7 hope vfood 5 1
7 hope vfood 6 0
7 hope vfood 7 1
7 hope vfood 8 1
7 hope vfood 9 1
7 hope vfood 10 1
7 hope vfood 11 0
7 hope vfood 12 1
7 hope search 1 0
7 hope search 2 0
7 hope search 3 0
7 hope search 4 0
7 hope search 5 0
7 hope search 6 0
7 hope search 7 0
7 hope search 8 0
7 hope search 9 0
7 hope search 10 0
7 hope search 11 0
7 hope search 12 0
7 hope attent 1 0
7 hope attent 2 1
7 hope attent 3 0
7 hope attent 4 0
7 hope attent 5 1
7 hope attent 6 1
7 hope attent 7 0
7 hope attent 8 1
7 hope attent 9 0
7 hope attent 10 1
7 hope attent 11 1
7 hope attent 12 0
7 zira pop 1 1
7 zira pop 2 1
7 zira pop 3 1
7 zira pop 4 1
7 zira pop 5 1
7 zira pop 6 1
7 zira pop 7 1
7 zira pop 8 1
7 zira pop 9 1
7 zira pop 10 1
7 zira pop 11 1
7 zira pop 12 1
7 zira reas 1 1
7 zira reas 2 0
7 zira reas 3 0
7 zira reas 4 1
7 zira reas 5 1
7 zira reas 6 1
7 zira reas 7 0
7 zira reas 8 1
7 zira reas 9 1
7 zira reas 10 0
7 zira reas 11 0
7 zira reas 12 0
7 zira comm 1 1
7 zira comm 2 1
7 zira comm 3 0
7 zira comm 4 1
7 zira comm 5 1
7 zira comm 6 1
7 zira comm 7 1
7 zira comm 8 1
7 zira comm 9 1
7 zira comm 10 1
7 zira comm 11 1
7 zira comm 12 1
7 zira vfood 1 0
7 zira vfood 2 1
7 zira vfood 3 1
7 zira vfood 4 1
7 zira vfood 5 1
7 zira vfood 6 0
7 zira vfood 7 1
7 zira vfood 8 1
7 zira vfood 9 1
7 zira vfood 10 1
7 zira vfood 11 1
7 zira vfood 12 1
7 zira search 1 0
7 zira search 2 0
7 zira search 3 0
7 zira search 4 0
7 zira search 5 0
7 zira search 6 0
7 zira search 7 0
7 zira search 8 0
7 zira search 9 0
7 zira search 10 0
7 zira search 11 0
7 zira search 12 0
7 zira attent 1 0
7 zira attent 2 0
7 zira attent 3 1
7 zira attent 4 0
7 zira attent 5 0
7 zira attent 6 0
7 zira attent 7 1
7 zira attent 8 0
7 zira attent 9 1
7 zira attent 10 1
7 zira attent 11 1
7 zira attent 12 0
7 frederike pop 1 1
7 frederike pop 2 1
7 frederike pop 3 1
7 frederike pop 4 1
7 frederike pop 5 1
7 frederike pop 6 1
7 frederike reas 1 1
7 frederike reas 2 0
7 frederike reas 3 1
7 frederike reas 4 1
7 frederike reas 5 0
7 frederike reas 6 1
7 frederike reas 7 0
7 frederike reas 8 1
7 frederike reas 9 1
7 frederike reas 10 1
7 frederike reas 11 1
7 frederike reas 12 0
7 frederike comm 1 1
7 frederike comm 2 0
7 frederike comm 3 1
7 frederike comm 4 1
7 frederike comm 5 1
7 frederike comm 6 1
7 frederike comm 7 1
7 frederike comm 8 1
7 frederike vfood 1 1
7 frederike vfood 2 1
7 frederike vfood 3 1
7 frederike vfood 4 1
7 frederike vfood 5 1
7 frederike vfood 6 1
7 frederike search 1 0
7 frederike search 2 0
7 frederike search 3 0
7 frederike search 4 0
7 frederike search 5 0
7 frederike search 6 0
7 frederike search 7 0
7 frederike search 8 0
7 frederike search 9 0
7 frederike search 10 0
7 frederike search 11 0
7 frederike search 12 0
7 frederike attent 1 0
7 frederike attent 2 0
7 frederike attent 3 0
7 frederike attent 4 0
7 frederike attent 5 1
7 alex reas 1 0
7 alex reas 2 1
7 alex reas 3 0
7 alex reas 4 1
7 alex reas 5 0
7 alex reas 6 1
7 alex reas 7 0
7 alex reas 8 1
7 alex reas 9 1
7 alex reas 10 1
7 alex reas 11 1
7 alex reas 12 0
7 alex comm 1 1
7 alex attent 1 0
7 daza pop 1 0
7 daza pop 2 1
7 daza pop 3 1
7 daza pop 4 1
7 daza pop 5 1
7 daza pop 6 0
7 daza pop 7 1
7 daza pop 8 1
7 daza pop 9 0
7 daza pop 10 0
7 daza pop 11 0
7 daza pop 12 0
7 daza reas 1 1
7 daza reas 2 0
7 daza reas 3 0
7 daza reas 4 0
7 daza reas 5 0
7 daza reas 6 1
7 daza comm 1 0
7 daza comm 2 0
7 daza comm 3 0
7 daza comm 4 0
7 daza comm 5 0
7 daza vfood 1 1
7 daza vfood 2 1
7 daza vfood 3 1
7 daza vfood 4 1
7 daza vfood 5 1
7 daza vfood 6 1
7 daza vfood 7 1
7 daza vfood 8 1
7 daza vfood 9 1
7 daza vfood 10 1
7 daza vfood 11 1
7 daza vfood 12 1
7 daza search 1 0
7 daza search 2 1
7 daza search 3 1
7 daza search 4 1
7 daza search 5 0
7 daza search 6 0
7 daza search 7 0
7 daza search 8 0
7 daza search 9 0
7 daza search 10 1
7 daza search 11 0
7 daza search 12 0
7 jeudi pop 1 1
7 jeudi pop 2 1
7 jeudi pop 3 1
7 jeudi pop 4 1
7 jeudi pop 5 1
7 jeudi pop 6 0
7 jeudi pop 7 0
7 jeudi pop 8 1
7 jeudi reas 1 1
7 jeudi reas 2 0
7 jeudi reas 3 0
7 jeudi reas 4 1
7 jeudi reas 5 0
7 jeudi reas 6 0
7 jeudi reas 7 1
7 jeudi comm 1 1
7 jeudi comm 2 1
7 jeudi comm 3 1
7 jeudi comm 4 1
7 jeudi comm 5 1
7 jeudi comm 6 1
7 jeudi comm 7 1
7 jeudi comm 8 1
7 jeudi comm 9 1
7 jeudi comm 10 1
7 jeudi comm 11 1
7 jeudi comm 12 1
7 jeudi vfood 1 1
7 jeudi vfood 2 0
7 jeudi vfood 3 1
7 jeudi vfood 4 1
7 jeudi vfood 5 1
7 jeudi vfood 6 1
7 jeudi vfood 7 1
7 jeudi vfood 8 1
7 jeudi vfood 9 1
7 jeudi vfood 10 1
7 jeudi vfood 11 1
7 jeudi vfood 12 1
8 alex pop 1 1
8 alex pop 2 1
8 alex pop 3 1
8 alex pop 4 1
8 alex pop 5 1
8 alex pop 6 0
8 alex pop 7 1
8 alex pop 8 1
8 alex pop 9 1
8 alex pop 10 1
8 alex pop 11 0
8 alex pop 12 1
8 alex reas 1 0
8 alex reas 2 0
8 alex reas 3 0
8 alex reas 4 0
8 alex reas 5 0
8 alex reas 6 0
8 alex reas 7 1
8 alex reas 8 0
8 alex reas 9 1
8 alex reas 10 0
8 alex reas 11 0
8 alex reas 12 0
8 alex comm 1 1
8 alex comm 2 0
8 alex comm 3 1
8 alex comm 4 1
8 alex comm 5 1
8 alex comm 6 1
8 alex comm 7 1
8 alex comm 8 1
8 alex comm 9 1
8 alex comm 10 1
8 alex comm 11 1
8 alex comm 12 1
8 alex vfood 1 1
8 alex vfood 2 1
8 alex vfood 3 1
8 alex vfood 4 1
8 alex vfood 5 1
8 alex vfood 6 1
8 alex vfood 7 1
8 alex vfood 8 1
8 alex vfood 9 1
8 alex vfood 10 1
8 alex vfood 11 1
8 alex vfood 12 1
8 alex search 1 0
8 alex search 2 0
8 alex search 3 0
8 alex search 4 0
8 alex search 5 0
8 alex search 6 0
8 alex search 7 0
8 alex search 8 0
8 alex search 9 0
8 alex search 10 0
8 alex search 11 0
8 alex search 12 0
8 alex attent 1 1
8 jeudi pop 1 1
8 jeudi pop 2 1
8 jeudi pop 3 1
8 jeudi pop 4 1
8 jeudi pop 5 1
8 jeudi pop 6 0
8 jeudi pop 7 0
8 jeudi pop 8 1
8 jeudi pop 9 0
8 jeudi pop 10 1
8 jeudi pop 11 0
8 jeudi pop 12 1
8 jeudi reas 1 1
8 jeudi reas 2 0
8 jeudi reas 3 0
8 jeudi reas 4 1
8 jeudi reas 5 0
8 jeudi reas 6 0
8 jeudi reas 7 1
8 jeudi reas 8 1
8 jeudi reas 9 0
8 jeudi reas 10 1
8 jeudi reas 11 1
8 jeudi reas 12 0
8 jeudi comm 1 1
8 jeudi comm 2 0
8 jeudi comm 3 1
8 jeudi comm 4 1
8 jeudi comm 5 1
8 jeudi comm 6 0
8 jeudi comm 7 1
8 jeudi comm 8 1
8 jeudi comm 9 0
8 jeudi comm 10 1
8 jeudi comm 11 1
8 jeudi comm 12 1
8 jeudi vfood 1 0
8 jeudi vfood 2 0
8 jeudi vfood 3 1
8 jeudi vfood 4 1
8 jeudi vfood 5 1
8 jeudi vfood 6 1
8 jeudi vfood 7 1
8 jeudi vfood 8 1
8 jeudi vfood 9 1
8 jeudi vfood 10 1
8 jeudi vfood 11 1
8 jeudi vfood 12 1
8 jeudi search 1 0
8 jeudi search 2 0
8 jeudi search 3 0
8 jeudi search 4 1
8 jeudi search 5 1
8 jeudi search 6 0
8 jeudi search 7 0
8 jeudi search 8 0
8 jeudi search 9 0
8 jeudi search 10 0
8 jeudi search 11 0
8 jeudi search 12 0
8 jeudi attent 1 1
8 jeudi attent 2 0
8 jeudi attent 3 1
8 jeudi attent 4 0
8 jeudi attent 5 0
8 jeudi attent 6 1
8 jeudi attent 7 0
8 jeudi attent 8 1
8 jeudi attent 9 0
8 jeudi attent 10 1
8 jeudi attent 11 1
8 jeudi attent 12 0
8 zira pop 1 1
8 zira pop 2 0
8 zira pop 3 1
8 zira pop 4 1
8 zira pop 5 1
8 zira pop 6 1
8 zira pop 7 1
8 zira pop 8 1
8 zira pop 9 1
8 zira pop 10 1
8 zira pop 11 1
8 zira pop 12 0
8 zira reas 1 0
8 zira reas 2 0
8 zira reas 3 1
8 zira reas 4 0
8 zira reas 5 0
8 zira reas 6 1
8 zira reas 7 0
8 zira reas 8 1
8 zira reas 9 1
8 zira reas 10 0
8 zira reas 11 0
8 zira reas 12 0
8 zira comm 1 1
8 zira comm 2 1
8 zira comm 3 1
8 zira comm 4 1
8 zira comm 5 1
8 zira comm 6 1
8 zira comm 7 1
8 zira comm 8 1
8 zira comm 9 1
8 zira comm 10 1
8 zira comm 11 1
8 zira comm 12 1
8 zira vfood 1 1
8 zira vfood 2 1
8 zira vfood 3 1
8 zira vfood 4 1
8 zira vfood 5 1
8 zira vfood 6 1
8 zira vfood 7 1
8 zira vfood 8 1
8 zira vfood 9 1
8 zira vfood 10 1
8 zira vfood 11 1
8 zira vfood 12 1
8 zira search 1 0
8 zira search 2 0
8 zira search 3 0
8 zira search 4 0
8 zira search 5 0
8 zira search 6 0
8 zira search 7 0
8 zira search 8 0
8 zira search 9 0
8 zira search 10 0
8 zira search 11 0
8 zira search 12 0
8 zira attent 1 1
8 zira attent 2 1
8 zira attent 3 1
8 zira attent 4 1
8 zira attent 5 1
8 zira attent 6 1
8 zira attent 7 1
8 zira attent 8 1
8 zira attent 9 0
8 zira attent 10 1
8 zira attent 11 1
8 zira attent 12 1
8 hope pop 1 1
8 hope pop 2 1
8 hope pop 3 1
8 hope pop 4 0
8 hope pop 5 1
8 hope pop 6 1
8 hope pop 7 1
8 hope pop 8 1
8 hope pop 9 1
8 hope pop 10 1
8 hope pop 11 1
8 hope pop 12 1
8 hope reas 1 0
8 hope reas 2 1
8 hope reas 3 0
8 hope reas 4 1
8 hope reas 5 1
8 hope reas 6 1
8 hope reas 7 0
8 hope reas 8 0
8 hope reas 9 1
8 hope reas 10 0
8 hope reas 11 0
8 hope reas 12 1
8 hope comm 1 1
8 hope comm 2 1
8 hope comm 3 1
8 hope comm 4 1
8 hope comm 5 1
8 hope comm 6 1
8 hope comm 7 0
8 hope comm 8 1
8 hope comm 9 1
8 hope comm 10 1
8 hope comm 11 1
8 hope comm 12 1
8 hope vfood 1 1
8 hope vfood 2 1
8 hope vfood 3 1
8 hope vfood 4 1
8 hope vfood 5 1
8 hope vfood 6 1
8 hope vfood 7 1
8 hope vfood 8 1
8 hope vfood 9 1
8 hope vfood 10 1
8 hope vfood 11 1
8 hope vfood 12 1
8 hope search 1 0
8 hope search 2 0
8 hope search 3 0
8 hope search 4 0
8 hope search 5 0
8 hope search 6 0
8 hope search 7 0
8 hope search 8 0
8 hope search 9 0
8 hope search 10 0
8 hope search 11 0
8 hope search 12 0
8 hope attent 1 1
8 hope attent 2 1
8 hope attent 3 1
8 hope attent 4 1
8 hope attent 5 1
8 hope attent 6 0
8 hope attent 7 0
8 hope attent 8 1
8 hope attent 9 0
8 hope attent 10 1
8 hope attent 11 1
8 hope attent 12 0
8 frederike pop 1 1
8 frederike pop 2 0
8 frederike pop 3 1
8 frederike pop 4 0
8 frederike pop 5 1
8 frederike pop 6 1
8 frederike pop 7 0
8 frederike pop 8 1
8 frederike pop 9 1
8 frederike pop 10 1
8 frederike pop 11 1
8 frederike pop 12 1
8 frederike reas 1 1
8 frederike reas 2 0
8 frederike reas 3 1
8 frederike reas 4 0
8 frederike reas 5 1
8 frederike reas 6 0
8 frederike reas 7 0
8 frederike reas 8 0
8 frederike reas 9 0
8 frederike reas 10 1
8 frederike reas 11 1
8 frederike reas 12 0
8 frederike comm 1 1
8 frederike comm 2 0
8 frederike comm 3 1
8 frederike comm 4 1
8 frederike comm 5 1
8 frederike comm 6 1
8 frederike comm 7 1
8 frederike comm 8 1
8 frederike comm 9 1
8 frederike comm 10 1
8 frederike comm 11 1
8 frederike comm 12 1
8 frederike vfood 1 1
8 frederike vfood 2 1
8 frederike vfood 3 1
8 frederike vfood 4 1
8 frederike vfood 5 1
8 frederike vfood 6 1
8 frederike vfood 7 1
8 frederike vfood 8 1
8 frederike vfood 9 1
8 frederike vfood 10 1
8 frederike vfood 11 1
8 frederike vfood 12 1
8 frederike search 1 0
8 frederike search 2 0
8 frederike search 3 0
8 frederike search 4 0
8 frederike search 5 0
8 frederike search 6 0
8 frederike search 7 0
8 frederike search 8 0
8 frederike search 9 0
8 frederike search 10 0
8 frederike search 11 0
8 frederike search 12 0
8 frederike attent 1 0
8 frederike attent 2 1
8 frederike attent 3 1
8 frederike attent 4 0
8 frederike attent 5 1
8 frederike attent 6 1
8 frederike attent 7 1
8 frederike attent 8 0
8 frederike attent 9 0
8 frederike attent 10 1
8 frederike attent 11 0
8 frederike attent 12 0
8 daza pop 1 1
8 daza pop 2 1
8 daza pop 3 1
8 daza pop 4 1
8 daza pop 5 1
8 daza pop 6 0
8 daza pop 7 0
8 daza pop 8 1
8 daza pop 9 1
8 daza pop 10 0
8 daza pop 11 0
8 daza pop 12 1
8 daza reas 1 1
8 daza reas 2 0
