8 4 -99 -99 -99 0 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 0 0 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 1 1 1 -99
9 1 1 1 1 1 0 1 -99 1 1 1 1 1 1 1 0 -99 -99 1 1 1 1 1 0 1 0 -99 -99 0 1 1 0 1 0 1 0 -99 -99 1 0 1 0 1 0 1 0 0 -99 0 0 0 1 1 1 1 1 1 -99 1 0 1 0 1 1 1 0 0 -99 1 0 0 0 0 0 0 1 0 -99 1 0 1 1 1 0 0 0 1 -99 1 1 1 0 1 0 1 1 -99 -99 0 0 0 1 1 1 0 0 -99 -99 1 1 0 0 1 0 0 0 -99 -99 0 0 1
9 2 1 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1
9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 5 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1 -99 1 1 0 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 -99 1 0 1 1 1 0 1 0 1 -99 1 1 0 1 1 1 1 1 1 -99 1 1
9 3 1 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 -99 1 0 0 0 0 0 0 1 0 -99 1 1 0 0 1 0 1 1 0 -99 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 -99 1 0 0 1 0 0 1 1 0 -99 1 1 0 1 0 1 1 1 0 -99 1 0
9 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 1 0 1 1 0 -99 1 1 1 1 1 1 1 0 1 -99 1 1 1 0 1 1 1 1 1 -99 0 1 0 0 0 0 0 0 0 -99 0 0 0 1 0 0 1 1 0 -99 0 0 1 1 0 1 1 1 1 -99 0 1 1 1 0 1 0 0 0 -99 0 0 0 1 0 0 1 1 1 -99 1 1 0 1 0 1 1 1 1 -99 1 0 1 1 1 1 0 0 1 -99 1 0 1 0 1 0 1 0 1 -99 1 1 1 1 1 1 0 0 0 -99 0 0 0 1 1
10 2 0 1 1 1 -99 1 0 1 1 1 1 1 1 1 -99 1 0 1 1 1 1 1 1 0 -99 1 1 1 1 1 1 0 1 1 -99 1 1 1 1 1 1 0 1 1 -99 0 0 0 1 0 1 1 1 1 -99 0 1 1 1 1 1 0 1 1 -99 1 1 0 1 1 0 1 1 0 -99 1 1 1 1 1 1 1 1 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 0 -99 1 0 1 1 0 1 1 0 1 -99 1 1 1 1 1
10 6 0 0 0 0 -99 0 0 1 0 0 0 0 1 0 -99 0 0 1 0 0 0 0 0 0 -99 0 0 1 0 0 0 0 0 0 -99 0 0 1 0 0 1 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0
10 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 3 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1
10 4 1 0 0 0 -99 0 1 0 1 0 0 0 0 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 0 1 0 1 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 0 1 0 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 1 1 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1
11 6 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 2 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
12 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0
12 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 5 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 0
12 3 0 1 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 1 0 1 0 1 -99 0 1 0 0 0 1 0 0 1 -99 0 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 -99 0 0 1 0 1 1 1 1
12 4 -99 1 0 0 0 0 0 0 1 1 -99 1 0 0 1 1 1 1 1 1 -99 1 0 0 1 1 1 1 0 1 -99 1 0 0 1 1 1 1 1 1 -99 1 0 1 1 0 1 1 1 1 -99 1 0 0 1 1 1 1 1 1 -99 0 0 0 1 1 1 1 1 1 -99 0 0 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 0 1 1 1 1 1 1 1 -99 1 1 1 1 1 0 1 1 1 -99 1 1 0 1 1 1 1 0 1
13 1 1 -99 -99 -99 1 0 0 -99 0 -99 1 -99 -99 -99 1 1 0 -99 1 -99 0 -99 -99 -99 1 0 0 -99 0 -99 0 -99 -99 -99 0 1 0 -99 0 -99 1 -99 -99 -99 1 1 1 -99 1 -99 0 -99 -99 -99 1 1 0 -99 1 -99 1 -99 -99 -99 1 0 1 -99 0 -99 1 -99 -99 -99 1 1 1 -99 1 -99 0 -99 -99 -99 0 1 1 -99 1 -99 0 -99 -99 -99 1 1 1 -99 1 -99 0 -99 -99 -99 1 0 0 -99 0 -99 0 -99 -99 -99 0 1 0 -99 0 -99
13 2 1 -99 1 -99 1 1 1 1 1 -99 -99 -99 1 -99 1 0 1 -99 1 -99 -99 -99 1 -99 1 1 1 -99 1 -99 -99 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 1 0 0 -99 0 -99 1 -99 1 1 1 1 1 -99 0 -99 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 1 1 -99 -99 -99 1 -99 1 1 1 1 1 -99 -99 -99 1 -99 1 1 1 1 1 -99 -99 -99 1 -99 1 1 1 -99 1 -99
13 6 0 0 1 -99 1 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 -99 0 0 -99 -99 0 0 0 0 0 -99 0 1 -99 -99 0 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99
13 5 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 -99 -99 1 1 1 1 1 1 1 1 -99 -99 1 1 0 1 0 0 1 0 -99 -99 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 -99 -99 0 1 1 1 1 1 1 1 -99 -99 1 1 1 1 1 1 1 1 -99 -99 1 1
13 3 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 -99 1 1 0 0 1 1 1 1 1 -99 1 1 1 0 1 1 0 0 1 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 -99 0 0 0 0 1 1 0 1 1 -99 1 0 1 0 0 0 0 1 0 -99 1 0 0
13 4 1 -99 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 0 1 1 -99 1 -99 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 1 1 -99 1 -99 0 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 1 -99 1 -99 1 -99 1 -99 1 1 1 -99 1 -99
14 1 1 1 1 1 -99 1 1 1 0 1 1 1 0 1 -99 1 1 0 0 0 1 1 1 0 -99 1 1 1 0 1 1 0 0 1 -99 1 0 1 1 1 0 1 1 0 -99 1 1 0 1 1 1 0 0 1 -99 1 1 0 1 1 1 1 0 0 -99 1 1 0 1 0 0 0 0 0 -99 1 0 0 1 1 0 1 1 1 -99 1 1 1 0 0 1 0 0 1 -99 0 1 1 0 1 1 1 1 0 -99 0 0 1 1 1 0 1 0 1 -99 0 0 1 1 1
14 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14 5 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 3 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1
14 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
15 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 1
15 2 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 3 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0
15 4 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
16 1 1 -99 0 0 -99 -99 -99 1 1 -99 0 -99 0 0 -99 -99 -99 1 1 -99 0 -99 0 0 -99 -99 -99 1 1 -99 0 -99 1 0 -99 -99 -99 0 0 -99 0 -99 0 1 -99 -99 -99 0 0 -99 0 -99 0 1 -99 -99 -99 0 1 -99 0 -99 0 0 -99 -99 -99 0 0 -99 0 -99 0 0 -99 -99 -99 0 0 -99 0 -99 0 1 -99 -99 -99 1 1 -99 1 -99 0 0 -99 -99 -99 0 0 -99 1 -99 0 0 -99 -99 -99 1 1 -99 0 -99 1 1 -99 -99 -99 0 0 -99
16 2 0 -99 1 1 -99 -99 0 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 0 1 -99 -99 0 1 1 0 1 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 0 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 0 1 -99 -99 1 0 1 1 1 -99 0 0 -99 -99 1 1 1 1 1 -99 1 0 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 0 1 1 1
16 6 0 -99 0 1 -99 -99 -99 1 0 0 0 -99 1 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 1 -99 0 0 -99 -99 -99 0 0 0 1 -99 0 2 -99 -99 -99 0 0 1 1 -99 0 1 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 1 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0 0 -99 0 0 -99 -99 -99 0 0 0
16 5 1 -99 0 0 -99 -99 1 1 1 0 0 -99 0 0 -99 -99 0 0 0 0 1 -99 1 1 -99 -99 1 1 0 1 0 -99 0 1 -99 -99 0 0 1 1 1 -99 0 1 -99 -99 1 0 0 0 1 -99 1 1 -99 -99 1 0 1 1 1 -99 0 1 -99 -99 0 0 0 0 1 -99 0 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 0 1 1 1 0 -99 1 0 -99 -99 1 0 0 0 1 -99 1 1 -99 -99 0 1 1 1 1 -99 1 1 -99 -99 1 1 1 1
16 3 0 -99 0 0 -99 -99 1 -99 1 1 0 -99 1 1 -99 -99 1 -99 0 1 0 -99 1 0 -99 -99 1 -99 1 1 1 -99 0 0 -99 -99 0 -99 0 0 0 -99 0 0 -99 -99 0 -99 0 0 0 -99 0 0 -99 -99 0 -99 0 0 0 -99 1 0 -99 -99 1 -99 1 1 1 -99 0 0 -99 -99 0 -99 0 0 0 -99 0 0 -99 -99 0 -99 0 0 0 -99 1 1 -99 -99 1 -99 0 1 0 -99 1 1 -99 -99 1 -99 1 1 0 -99 0 0 -99 -99 0 -99 0 0
16 4 1 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 1 0 -99 1 1 -99 -99 1 1 1 1
17 1 -99 -99 -99 -99 1 0 1 -99 1 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 0 -99 0 -99 0 -99 -99 -99 -99 -99 0 0 0 -99 0 -99 -99 -99 -99 -99 1 1 1 -99 1 -99 -99 -99 -99 -99 0 0 0 -99 0 -99 -99 -99 -99 -99 1 0 1 -99 0 -99 -99 -99 -99 -99 1 1 1 -99 1 -99 -99 -99 -99 -99 1 0 0 -99 0 -99 -99 -99 -99 -99 1 1 1 -99 1 -99 -99 -99 -99 -99 0 -99 0 -99 0 -99
17 2 -99 1 -99 -99 0 0 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 0 0 -99 1 0 -99 -99 1 -99 -99 1 1 -99 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 -99 -99 0 -99 -99 0 0 -99 1 0 -99 -99 1 -99 -99 0 1 -99 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 0 -99
17 6 -99 0 -99 -99 1 1 -99 -99 0 -99 -99 1 -99 -99 -99 -99 -99 -99 0 -99 -99 0 -99 -99 -99 -99 -99 -99 0 -99 -99 0 -99 -99 -99 -99 -99 -99 0 -99 -99 0 -99 -99 0 1 -99 -99 0 -99 -99 1 -99 -99 0 1 -99 -99 0 -99 -99 0 -99 -99 1 0 -99 -99 1 -99 -99 0 -99 -99 0 0 -99 -99 1 -99 -99 0 -99 -99 0 0 -99 -99 0 -99 -99 1 -99 -99 1 -99 -99 -99 0 -99 -99 0 -99 -99 0 -99 -99 -99 0 -99 -99 1 -99 -99 -99 -99 -99 -99 0 -99
17 5 -99 -99 0 -99 1 -99 -99 1 1 1 -99 -99 0 -99 1 -99 -99 -99 1 1 -99 -99 0 -99 0 -99 -99 -99 0 1 -99 -99 1 -99 1 -99 -99 -99 1 1 -99 -99 1 -99 1 -99 -99 1 1 1 -99 -99 1 -99 1 -99 -99 1 1 1 -99 -99 0 -99 1 -99 -99 1 1 1 -99 -99 1 -99 1 -99 -99 1 1 1 -99 -99 0 -99 0 -99 -99 0 0 0 -99 -99 0 -99 0 -99 -99 0 0 1 -99 -99 1 -99 1 -99 -99 1 1 1 -99 -99 1 -99 0 -99 -99 -99 0 0
17 3 -99 -99 1 -99 1 1 1 1 1 1 -99 -99 -99 -99 1 0 1 -99 1 1 -99 -99 -99 -99 1 0 1 -99 1 1 -99 -99 -99 -99 0 0 0 -99 0 0 -99 -99 0 -99 0 0 0 0 0 0 -99 -99 0 -99 0 0 0 0 0 0 -99 -99 1 -99 0 1 1 1 1 1 -99 -99 0 -99 0 0 0 0 0 0 -99 -99 0 -99 0 0 0 0 0 0 -99 -99 1 -99 1 1 1 1 1 1 -99 -99 -99 -99 1 1 1 -99 1 1 -99 -99 -99 -99 0 0 0 -99 0 0
17 4 -99 1 -99 -99 1 -99 -99 1 0 -99 -99 0 -99 -99 0 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 0 -99 -99 0 -99 -99 0 0 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 0 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 1 -99 -99 1 -99 -99 1 1 -99 -99 0 -99 -99 0 -99 -99 1 1 -99
18 2 -99 -99 -99 1 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 0 -99 -99 -99 1 -99 -99 -99 -99 -99 1 -99 -99 -99 0 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99
